FID,Id,ORIG_FID,Id_1,typ,x,y
45,0,0,0,mark,28.2914009,-63.7095985
46,0,0,0,mark,29.3071003,-62.3950996
47,0,0,0,mark,30.3227997,-61.0806999
48,0,0,0,mark,31.3384991,-59.7662010
49,0,0,0,mark,32.3543015,-58.4516983
50,0,0,0,mark,33.3699989,-57.1372986
51,0,0,0,mark,34.3857002,-55.8227997
52,0,0,0,mark,35.4014015,-54.5083008
53,0,0,0,mark,36.4171982,-53.1939011
54,0,0,0,mark,37.4328995,-51.8793983
55,0,0,0,mark,38.4486008,-50.5648994
56,0,0,0,mark,39.7703018,-49.8174019
57,0,0,0,mark,41.4266014,-49.6899986
58,0,0,0,mark,43.0828018,-49.5625992
59,0,0,0,mark,44.7391014,-49.4351997
60,0,0,0,mark,46.3954010,-49.3078003
61,0,0,0,mark,48.0517006,-49.1804008
62,0,0,0,mark,48.9754982,-50.4287987
63,0,0,0,mark,49.7944984,-51.8740005
64,0,0,0,mark,50.6134987,-53.3193016
65,0,0,0,mark,51.4324989,-54.7645988
66,0,0,0,mark,52.2514992,-56.2098007
67,0,0,0,mark,53.0704002,-57.6551018
68,0,0,0,mark,53.8894005,-59.1002998
69,0,0,0,mark,54.7084007,-60.5456009
70,0,0,0,mark,55.5274010,-61.9908981
71,0,0,0,mark,56.3464012,-63.4361000
72,0,0,0,mark,57.1652985,-64.8814011
73,0,0,0,mark,57.9842987,-66.3266983
74,0,0,0,mark,58.8032990,-67.7718964
75,0,0,0,mark,59.6222992,-69.2172012
76,0,0,0,mark,60.4742012,-70.6315002
77,0,0,0,mark,61.8670006,-71.5367966
78,0,0,0,mark,63.2598000,-72.4421005
79,0,0,0,mark,64.6526031,-73.3475037
80,0,0,0,mark,66.0454025,-74.2528000
81,0,0,0,mark,67.4382019,-75.1580963
82,0,0,0,mark,68.8310013,-76.0634003
83,0,0,0,mark,70.2238007,-76.9688034
84,0,0,0,mark,71.6166000,-77.8740997
85,0,0,0,mark,73.0093994,-78.7794037
86,0,0,0,mark,74.4021988,-79.6847000
87,0,0,0,mark,75.9716034,-80.1846008
88,0,0,0,mark,77.5831985,-80.5875015
89,0,0,0,mark,79.1947021,-80.9904022
90,0,0,0,mark,80.8062973,-81.3933029
91,0,0,0,mark,82.4179001,-81.7962036
92,0,0,0,mark,84.0295029,-82.1990967
93,0,0,0,mark,85.6410980,-82.6019974
94,0,0,0,mark,86.9135971,-83.5841980
95,0,0,0,mark,88.0541992,-84.7919006
96,0,0,0,mark,89.1948013,-85.9996033
97,0,0,0,mark,90.3354034,-87.2072983
98,0,0,0,mark,91.4759979,-88.4150009
99,0,0,0,mark,92.6166000,-89.6227036
100,0,0,0,mark,93.7572021,-90.8303986
101,0,0,0,mark,94.8977966,-92.0381012
102,0,0,0,mark,96.0383987,-93.2457962
103,0,0,0,mark,97.1790009,-94.4534988
104,0,0,0,mark,98.2945023,-95.6799011
105,0,0,0,mark,99.1233978,-97.1194992
106,0,0,0,mark,99.9523010,-98.5590973
107,0,0,0,mark,100.7809982,-99.9988022
108,0,0,0,mark,101.6100006,-101.4380035
109,0,0,0,mark,102.4390030,-102.8779984
110,0,0,0,mark,103.2679977,-104.3180008
111,0,0,0,mark,104.0970001,-105.7570038
112,0,0,0,mark,104.9250031,-107.1969986
113,0,0,0,mark,105.7539978,-108.6360016
114,0,0,0,mark,106.5830002,-110.0759964
115,0,0,0,mark,107.4120026,-111.5159988
116,0,0,0,mark,108.2409973,-112.9550018
117,0,0,0,mark,109.0699997,-114.3949966
118,0,0,0,mark,109.8990021,-115.8349991
119,0,0,0,mark,110.7279968,-117.2740021
120,0,0,0,mark,111.5559998,-118.7139969
121,0,0,0,mark,112.3109970,-120.1930008
122,0,0,0,mark,113.0370026,-121.6869965
123,0,0,0,mark,113.7630005,-123.1809998
124,0,0,0,mark,114.4889984,-124.6750031
125,0,0,0,mark,115.2139969,-126.1699982
126,0,0,0,mark,115.9400024,-127.6640015
127,0,0,0,mark,116.6660004,-129.1580048
128,0,0,0,mark,117.3919983,-130.6519928
129,0,0,0,mark,118.1179962,-132.1470032
130,0,0,0,mark,118.8430023,-133.6410065
131,0,0,0,mark,119.5690002,-135.1349945
132,0,0,0,mark,120.2949982,-136.6289978
133,0,0,0,mark,121.0210037,-138.1239929
134,0,0,0,mark,121.7460022,-139.6179962
135,0,0,0,mark,122.4720001,-141.1119995
136,0,0,0,mark,123.1979980,-142.6060028
137,0,0,0,mark,123.9240036,-144.1000061
138,0,0,0,mark,124.6200027,-145.6089935
139,0,0,0,mark,125.3160019,-147.1170044
140,0,0,0,mark,126.0120010,-148.6250000
141,0,0,0,mark,126.7080002,-150.1340027
142,0,0,0,mark,127.4049988,-151.6419983
143,0,0,0,mark,128.1009979,-153.1499939
144,0,0,0,mark,128.7969971,-154.6580048
145,0,0,0,mark,129.4929962,-156.1670074
146,0,0,0,mark,130.1889954,-157.6750031
147,0,0,0,mark,130.8849945,-159.1829987
148,0,0,0,mark,131.5809937,-160.6920013
149,0,0,0,mark,132.2769928,-162.1999969
150,0,0,0,mark,132.9739990,-163.7079926
151,0,0,0,mark,133.6699982,-165.2160034
152,0,0,0,mark,134.3659973,-166.7250061
153,0,0,0,mark,135.0619965,-168.2330017
154,0,0,0,mark,135.7579956,-169.7409973
155,0,0,0,mark,136.4539948,-171.2500000
156,0,0,0,mark,137.1340027,-172.7649994
157,0,0,0,mark,137.8000031,-174.2870026
158,0,0,0,mark,138.4660034,-175.8090057
159,0,0,0,mark,139.1320038,-177.3309937
160,0,0,0,mark,139.7969971,-178.8529968
161,0,0,0,mark,140.4629974,-180.3750000
162,0,0,0,mark,141.1289978,-181.8970032
163,0,0,0,mark,141.7949982,-183.4179993
164,0,0,0,mark,142.4609985,-184.9400024
165,0,0,0,mark,143.1260071,-186.4620056
166,0,0,0,mark,143.7920074,-187.9839935
167,0,0,0,mark,144.4579926,-189.5059967
168,0,0,0,mark,145.1239929,-191.0279999
169,0,0,0,mark,145.7899933,-192.5500031
170,0,0,0,mark,146.4559937,-194.0720062
171,0,0,0,mark,147.1210022,-195.5939941
172,0,0,0,mark,147.7870026,-197.1159973
173,0,0,0,mark,148.4530029,-198.6369934
174,0,0,0,mark,149.1190033,-200.1589966
175,0,0,0,mark,149.7850037,-201.6809998
176,0,0,0,mark,150.4510040,-203.2030029
177,0,0,0,mark,151.1159973,-204.7250061
178,0,0,0,mark,151.7839966,-206.2460022
179,0,0,0,mark,152.5269928,-207.7319946
180,0,0,0,mark,153.2700043,-209.2180023
181,0,0,0,mark,154.0130005,-210.7039948
182,0,0,0,mark,154.7559967,-212.1889954
183,0,0,0,mark,155.4989929,-213.6750031
184,0,0,0,mark,156.2420044,-215.1609955
185,0,0,0,mark,156.9850006,-216.6470032
186,0,0,0,mark,157.7270050,-218.1329956
187,0,0,0,mark,158.4700012,-219.6179962
188,0,0,0,mark,159.2129974,-221.1040039
189,0,0,0,mark,159.9559937,-222.5899963
190,0,0,0,mark,160.6990051,-224.0760040
191,0,0,0,mark,161.4420013,-225.5619965
192,0,0,0,mark,162.1849976,-227.0469971
193,0,0,0,mark,162.9279938,-228.5330048
194,0,0,0,mark,163.6710052,-230.0189972
195,0,0,0,mark,164.4140015,-231.5050049
196,0,0,0,mark,165.1560059,-232.9909973
197,0,0,0,mark,165.8990021,-234.4759979
198,0,0,0,mark,166.6419983,-235.9620056
199,0,0,0,mark,167.3849945,-237.4479980
200,0,0,0,mark,168.2389984,-238.8719940
201,0,0,0,mark,169.1069946,-240.2890015
202,0,0,0,mark,169.9750061,-241.7050018
203,0,0,0,mark,170.8430023,-243.1210022
204,0,0,0,mark,171.7109985,-244.5379944
205,0,0,0,mark,172.5789948,-245.9539948
206,0,0,0,mark,173.4470062,-247.3699951
207,0,0,0,mark,174.3150024,-248.7870026
208,0,0,0,mark,175.1840057,-250.2030029
209,0,0,0,mark,176.0520020,-251.6190033
210,0,0,0,mark,176.9199982,-253.0350037
211,0,0,0,mark,177.7879944,-254.4519958
212,0,0,0,mark,178.6560059,-255.8679962
213,0,0,0,mark,179.5240021,-257.2839966
214,0,0,0,mark,180.3919983,-258.7009888
215,0,0,0,mark,181.2010040,-260.1470032
216,0,0,0,mark,181.8430023,-261.6789856
217,0,0,0,mark,182.4859924,-263.2109985
218,0,0,0,mark,183.1280060,-264.7430115
219,0,0,0,mark,183.7709961,-266.2749939
220,0,0,0,mark,184.4129944,-267.8070068
221,0,0,0,mark,185.0559998,-269.3389893
222,0,0,0,mark,185.6979980,-270.8710022
223,0,0,0,mark,186.3399963,-272.4030151
224,0,0,0,mark,186.9830017,-273.9349976
225,0,0,0,mark,187.6250000,-275.4670105
226,0,0,0,mark,188.2680054,-276.9989929
227,0,0,0,mark,188.9100037,-278.5310059
228,0,0,0,mark,189.5520020,-280.0620117
229,0,0,0,mark,190.1950073,-281.5939941
230,0,0,0,mark,190.8370056,-283.1260071
231,0,0,0,mark,191.4799957,-284.6579895
232,0,0,0,mark,192.1219940,-286.1900024
233,0,0,0,mark,192.7649994,-287.7219849
234,0,0,0,mark,193.4069977,-289.2539978
235,0,0,0,mark,194.0489960,-290.7860107
236,0,0,0,mark,194.6920013,-292.3179932
237,0,0,0,mark,195.3339996,-293.8500061
238,0,0,0,mark,195.9770050,-295.3819885
239,0,0,0,mark,196.6190033,-296.9140015
240,0,0,0,mark,197.2619934,-298.4460144
241,0,0,0,mark,197.9040070,-299.9779968
242,0,0,0,mark,198.5460052,-301.5090027
243,0,0,0,mark,199.1889954,-303.0409851
244,0,0,0,mark,199.7330017,-304.6050110
245,0,0,0,mark,200.1100006,-306.2229919
246,0,0,0,mark,200.4880066,-307.8410034
247,0,0,0,mark,200.8650055,-309.4580078
248,0,0,0,mark,201.2429962,-311.0759888
249,0,0,0,mark,201.6199951,-312.6940002
250,0,0,0,mark,201.9980011,-314.3120117
251,0,0,0,mark,202.3750000,-315.9289856
252,0,0,0,mark,202.7530060,-317.5469971
253,0,0,0,mark,203.1300049,-319.1650085
254,0,0,0,mark,203.5079956,-320.7820129
255,0,0,0,mark,203.8849945,-322.3999939
256,0,0,0,mark,204.2630005,-324.0180054
257,0,0,0,mark,204.6399994,-325.6359863
258,0,0,0,mark,205.0169983,-327.2529907
259,0,0,0,mark,205.3950043,-328.8710022
260,0,0,0,mark,205.7720032,-330.4890137
261,0,0,0,mark,206.1499939,-332.1059875
262,0,0,0,mark,206.5269928,-333.7239990
263,0,0,0,mark,206.9049988,-335.3420105
264,0,0,0,mark,207.2819977,-336.9599915
265,0,0,0,mark,207.6600037,-338.5769958
266,0,0,0,mark,208.0370026,-340.1950073
267,0,0,0,mark,208.4149933,-341.8129883
268,0,0,0,mark,208.7920074,-343.4309998
269,0,0,0,mark,209.1699982,-345.0480042
270,0,0,0,mark,209.5469971,-346.6659851
271,0,1,0,fuffens,149.7859955,-145.7630005
272,0,1,0,fuffens,151.3750000,-145.2790070
273,0,1,0,fuffens,152.9640045,-144.7949982
274,0,1,0,fuffens,154.5529938,-144.3119965
275,0,1,0,fuffens,156.1419983,-143.8280029
276,0,1,0,fuffens,157.7319946,-143.3439941
277,0,1,0,fuffens,159.3209991,-142.8609924
278,0,1,0,fuffens,160.9100037,-142.3769989
279,0,1,0,fuffens,162.4989929,-141.8930054
280,0,1,0,fuffens,164.0890045,-141.4100037
281,0,1,0,fuffens,165.5970001,-141.7689972
282,0,1,0,fuffens,167.0650024,-142.5469971
283,0,1,0,fuffens,168.5330048,-143.3240051
284,0,1,0,fuffens,170.0010071,-144.1009979
285,0,1,0,fuffens,171.4689941,-144.8780060
286,0,1,0,fuffens,172.9369965,-145.6560059
287,0,1,0,fuffens,174.4060059,-146.4329987
288,0,1,0,fuffens,175.8739929,-147.2100067
289,0,1,0,fuffens,177.0970001,-148.2469940
290,0,1,0,fuffens,177.9570007,-149.6679993
291,0,1,0,fuffens,178.8170013,-151.0890045
292,0,1,0,fuffens,179.6770020,-152.5099945
293,0,1,0,fuffens,180.5370026,-153.9320068
294,0,1,0,fuffens,181.3979950,-155.3529968
295,0,1,0,fuffens,182.2579956,-156.7740021
296,0,1,0,fuffens,183.1179962,-158.1950073
297,0,1,0,fuffens,183.9779968,-159.6159973
298,0,1,0,fuffens,184.8379974,-161.0370026
299,0,1,0,fuffens,185.6979980,-162.4579926
300,0,1,0,fuffens,186.5590057,-163.8800049
301,0,1,0,fuffens,187.4190063,-165.3009949
302,0,1,0,fuffens,188.2790070,-166.7220001
303,0,1,0,fuffens,189.1390076,-168.1430054
304,0,1,0,fuffens,189.9989929,-169.5639954
305,0,1,0,fuffens,190.8589935,-170.9850006
306,0,1,0,fuffens,191.7189941,-172.4060059
307,0,1,0,fuffens,192.5800018,-173.8280029
308,0,1,0,fuffens,193.3059998,-175.3059998
309,0,1,0,fuffens,193.7429962,-176.9089966
310,0,1,0,fuffens,194.1799927,-178.5110016
311,0,1,0,fuffens,194.6179962,-180.1139984
312,0,1,0,fuffens,195.0549927,-181.7169952
313,0,1,0,fuffens,195.4920044,-183.3190002
314,0,1,0,fuffens,195.9290009,-184.9219971
315,0,1,0,fuffens,196.3659973,-186.5240021
316,0,1,0,fuffens,196.8029938,-188.1269989
317,0,1,0,fuffens,197.2400055,-189.7299957
318,0,1,0,fuffens,197.6770020,-191.3320007
319,0,1,0,fuffens,198.1139984,-192.9349976
320,0,1,0,fuffens,198.5509949,-194.5379944
321,0,1,0,fuffens,198.9880066,-196.1399994
322,0,1,0,fuffens,199.4250031,-197.7429962
323,0,1,0,fuffens,199.8809967,-199.3399963
324,0,1,0,fuffens,200.3470001,-200.9349976
325,0,1,0,fuffens,200.8139954,-202.5290070
326,0,1,0,fuffens,201.2810059,-204.1230011
327,0,1,0,fuffens,201.7469940,-205.7180023
328,0,1,0,fuffens,202.2140045,-207.3119965
329,0,1,0,fuffens,202.6799927,-208.9060059
330,0,1,0,fuffens,203.1470032,-210.5010071
331,0,1,0,fuffens,203.6139984,-212.0950012
332,0,1,0,fuffens,204.0800018,-213.6889954
333,0,1,0,fuffens,204.5469971,-215.2830048
334,0,1,0,fuffens,205.0140076,-216.8780060
335,0,1,0,fuffens,205.4799957,-218.4720001
336,0,1,0,fuffens,205.9470062,-220.0659943
337,0,1,0,fuffens,206.4129944,-221.6609955
338,0,1,0,fuffens,206.8800049,-223.2550049
339,0,1,0,fuffens,207.3470001,-224.8489990
340,0,1,0,fuffens,207.8130035,-226.4440002
341,0,1,0,fuffens,208.3260040,-228.0220032
342,0,1,0,fuffens,208.9680023,-229.5540009
343,0,1,0,fuffens,209.6100006,-231.0850067
344,0,1,0,fuffens,210.2530060,-232.6170044
345,0,1,0,fuffens,210.8950043,-234.1490021
346,0,1,0,fuffens,211.5379944,-235.6809998
347,0,1,0,fuffens,212.1799927,-237.2129974
348,0,1,0,fuffens,212.8229980,-238.7449951
349,0,1,0,fuffens,213.4649963,-240.2769928
350,0,1,0,fuffens,214.1069946,-241.8090057
351,0,1,0,fuffens,214.7500000,-243.3410034
352,0,1,0,fuffens,215.3919983,-244.8730011
353,0,1,0,fuffens,216.0350037,-246.4049988
354,0,1,0,fuffens,216.6770020,-247.9369965
355,0,1,0,fuffens,217.3200073,-249.4689941
356,0,1,0,fuffens,218.7779999,-249.9440002
357,0,1,0,fuffens,220.4219971,-250.1790009
358,0,1,0,fuffens,222.0670013,-250.4140015
359,0,1,0,fuffens,223.7109985,-250.6490021
360,0,1,0,fuffens,225.3560028,-250.8840027
361,0,1,0,fuffens,227.0000000,-251.1190033
362,0,1,0,fuffens,228.1439972,-250.1840057
363,0,1,0,fuffens,229.1100006,-248.8320007
364,0,1,0,fuffens,230.0749969,-247.4810028
365,0,1,0,fuffens,231.0410004,-246.1289978
366,0,1,0,fuffens,232.0070038,-244.7769928
367,0,1,0,fuffens,232.9720001,-243.4250031
368,0,1,0,fuffens,233.9380035,-242.0740051
369,0,1,0,fuffens,234.9029999,-240.7220001
370,0,1,0,fuffens,235.8690033,-239.3699951
371,0,1,0,fuffens,236.8339996,-238.0180054
372,0,1,0,fuffens,237.8000031,-236.6670074
373,0,1,0,fuffens,239.2059937,-236.3370056
374,0,1,0,fuffens,240.8509979,-236.5639954
375,0,1,0,fuffens,242.4969940,-236.7910004
376,0,1,0,fuffens,244.1419983,-237.0180054
377,0,1,0,fuffens,245.7879944,-237.2449951
378,0,1,0,fuffens,247.4340057,-237.4720001
379,0,1,0,fuffens,249.0789948,-237.6990051
380,0,1,0,fuffens,250.7250061,-237.9259949
381,0,1,0,fuffens,252.3699951,-238.1529999
382,0,1,0,fuffens,254.0160065,-238.3800049
383,0,1,0,fuffens,255.6620026,-238.6069946
384,0,1,0,fuffens,257.3070068,-238.8339996
385,0,1,0,fuffens,258.9049988,-239.1380005
386,0,1,0,fuffens,259.8429871,-240.5090027
387,0,1,0,fuffens,260.7810059,-241.8800049
388,0,1,0,fuffens,261.7189941,-243.2510071
389,0,1,0,fuffens,262.6570129,-244.6219940
390,0,1,0,fuffens,263.5950012,-245.9929962
391,0,1,0,fuffens,264.5329895,-247.3639984
392,0,1,0,fuffens,265.4710083,-248.7350006
393,0,1,0,fuffens,266.4089966,-250.1060028
394,0,1,0,fuffens,267.3469849,-251.4770050
395,0,1,0,fuffens,268.2409973,-252.8730011
396,0,1,0,fuffens,268.9249878,-254.3869934
397,0,1,0,fuffens,269.6080017,-255.9010010
398,0,1,0,fuffens,270.2919922,-257.4150085
399,0,1,0,fuffens,270.9760132,-258.9289856
400,0,1,0,fuffens,271.6589966,-260.4429932
401,0,1,0,fuffens,272.3429871,-261.9570007
402,0,1,0,fuffens,273.0270081,-263.4710083
403,0,1,0,fuffens,273.7109985,-264.9849854
404,0,1,0,fuffens,274.3940125,-266.4989929
405,0,1,0,fuffens,275.0780029,-268.0130005
406,0,1,0,fuffens,275.7619934,-269.5270081
407,0,1,0,fuffens,276.4450073,-271.0409851
408,0,1,0,fuffens,277.1289978,-272.5549927
409,0,1,0,fuffens,277.8129883,-274.0679932
410,0,1,0,fuffens,278.4530029,-275.6010132
411,0,1,0,fuffens,279.0580139,-277.1480103
412,0,1,0,fuffens,279.6640015,-278.6950073
413,0,1,0,fuffens,280.2690125,-280.2420044
414,0,1,0,fuffens,280.8739929,-281.7890015
415,0,1,0,fuffens,281.4800110,-283.3359985
416,0,1,0,fuffens,282.0849915,-284.8829956
417,0,1,0,fuffens,282.6900024,-286.4299927
418,0,1,0,fuffens,283.2959900,-287.9769897
419,0,1,0,fuffens,283.9010010,-289.5230103
420,0,1,0,fuffens,284.5060120,-291.0700073
421,0,1,0,fuffens,285.1119995,-292.6170044
422,0,1,0,fuffens,285.7170105,-294.1640015
423,0,1,0,fuffens,286.3219910,-295.7109985
424,0,1,0,fuffens,286.9280090,-297.2579956
425,0,1,0,fuffens,287.5329895,-298.8049927
426,0,1,0,fuffens,288.1380005,-300.3519897
427,0,1,0,fuffens,288.7439880,-301.8989868
428,0,1,0,fuffens,289.3489990,-303.4460144
429,0,1,0,fuffens,289.9540100,-304.9930115
430,0,1,0,fuffens,290.5599976,-306.5400085
431,0,1,0,fuffens,291.1940002,-308.0750122
432,0,1,0,fuffens,291.8859863,-309.5849915
433,0,1,0,fuffens,292.5780029,-311.0950012
434,0,1,0,fuffens,293.2699890,-312.6050110
435,0,1,0,fuffens,293.9620056,-314.1149902
436,0,1,0,fuffens,294.6539917,-315.6250000
437,0,1,0,fuffens,295.3460083,-317.1350098
438,0,1,0,fuffens,296.0390015,-318.6459961
439,0,1,0,fuffens,296.7309875,-320.1560059
440,0,1,0,fuffens,297.4230042,-321.6659851
441,0,1,0,fuffens,298.1149902,-323.1759949
442,0,1,0,fuffens,298.8070068,-324.6860046
443,0,1,0,fuffens,299.4989929,-326.1960144
444,0,1,0,fuffens,300.1910095,-327.7059937
445,0,1,0,fuffens,300.8840027,-329.2160034
446,0,1,0,fuffens,301.5759888,-330.7269897
447,0,1,0,fuffens,302.2680054,-332.2369995
448,0,1,0,fuffens,302.9599915,-333.7470093
449,0,1,0,fuffens,303.6520081,-335.2569885
450,0,1,0,fuffens,304.3439941,-336.7669983
451,0,1,0,fuffens,305.0360107,-338.2770081
452,0,1,0,fuffens,305.7290039,-339.7869873
453,0,1,0,fuffens,306.4209900,-341.2969971
454,0,2,0,fuffens,332.0310059,-205.3049927
455,0,2,0,fuffens,332.4100037,-203.6880035
456,0,2,0,fuffens,332.7890015,-202.0700073
457,0,2,0,fuffens,333.1669922,-200.4530029
458,0,2,0,fuffens,333.5459900,-198.8350067
459,0,2,0,fuffens,333.9240112,-197.2180023
460,0,2,0,fuffens,334.3030090,-195.6000061
461,0,2,0,fuffens,334.6809998,-193.9830017
462,0,2,0,fuffens,335.0599976,-192.3650055
463,0,2,0,fuffens,335.4379883,-190.7480011
464,0,2,0,fuffens,335.8169861,-189.1309967
465,0,2,0,fuffens,336.1960144,-187.5130005
466,0,2,0,fuffens,336.5740051,-185.8959961
467,0,2,0,fuffens,336.9530029,-184.2779999
468,0,2,0,fuffens,337.3309937,-182.6609955
469,0,2,0,fuffens,337.7099915,-181.0429993
470,0,2,0,fuffens,338.0880127,-179.4259949
471,0,2,0,fuffens,338.4670105,-177.8079987
472,0,2,0,fuffens,338.8450012,-176.1909943
473,0,2,0,fuffens,339.2239990,-174.5729980
474,0,2,0,fuffens,339.5620117,-172.9479980
475,0,2,0,fuffens,339.7839966,-171.3020020
476,0,2,0,fuffens,340.0050049,-169.6560059
477,0,2,0,fuffens,340.2269897,-168.0090027
478,0,2,0,fuffens,340.4490051,-166.3630066
479,0,2,0,fuffens,340.6700134,-164.7169952
480,0,2,0,fuffens,340.8919983,-163.0700073
481,0,2,0,fuffens,341.1140137,-161.4239960
482,0,2,0,fuffens,341.3349915,-159.7779999
483,0,2,0,fuffens,341.5570068,-158.1309967
484,0,2,0,fuffens,341.7780151,-156.4850006
485,0,2,0,fuffens,342.0000000,-154.8390045
486,0,2,0,fuffens,342.2219849,-153.1920013
487,0,2,0,fuffens,342.4429932,-151.5460052
488,0,2,0,fuffens,342.6650085,-149.8999939
489,0,2,0,fuffens,342.8869934,-148.2530060
490,0,2,0,fuffens,343.1080017,-146.6069946
491,0,2,0,fuffens,343.3299866,-144.9609985
492,0,2,0,fuffens,343.5509949,-143.3139954
493,0,2,0,fuffens,343.7730103,-141.6679993
494,0,2,0,fuffens,343.9949951,-140.0220032
495,0,2,0,fuffens,344.2160034,-138.3750000
496,0,2,0,fuffens,344.4379883,-136.7290039
497,0,2,0,fuffens,344.6770020,-135.0850067
498,0,2,0,fuffens,344.9240112,-133.4429932
499,0,2,0,fuffens,345.1700134,-131.8000031
500,0,2,0,fuffens,345.4159851,-130.1569977
501,0,2,0,fuffens,345.6629944,-128.5140076
502,0,2,0,fuffens,345.9089966,-126.8710022
503,0,2,0,fuffens,346.1560059,-125.2289963
504,0,2,0,fuffens,346.4020081,-123.5859985
505,0,2,0,fuffens,346.6480103,-121.9430008
506,0,2,0,fuffens,346.8949890,-120.3000031
507,0,2,0,fuffens,347.1409912,-118.6569977
508,0,2,0,fuffens,347.3880005,-117.0149994
509,0,2,0,fuffens,347.6340027,-115.3720016
510,0,2,0,fuffens,347.8810120,-113.7289963
511,0,2,0,fuffens,348.1270142,-112.0859985
512,0,2,0,fuffens,348.3729858,-110.4430008
513,0,2,0,fuffens,348.6199951,-108.8010025
514,0,2,0,fuffens,349.0629883,-107.2269974
515,0,2,0,fuffens,349.9049988,-105.7949982
516,0,2,0,fuffens,350.7470093,-104.3639984
517,0,2,0,fuffens,351.5889893,-102.9319992
518,0,2,0,fuffens,352.4320068,-101.5000000
519,0,2,0,fuffens,353.2739868,-100.0680008
520,0,2,0,fuffens,354.1159973,-98.6362991
521,0,2,0,fuffens,354.9580078,-97.2044983
522,0,2,0,fuffens,355.8009949,-95.7725983
523,0,2,0,fuffens,357.3349915,-95.7051010
524,0,2,0,fuffens,358.9880066,-95.8703995
525,0,2,0,fuffens,360.6409912,-96.0356979
526,0,2,0,fuffens,362.2940063,-96.2009964
527,0,2,0,fuffens,363.4169922,-97.0938034
528,0,2,0,fuffens,364.0790100,-98.6172028
529,0,2,0,fuffens,364.7409973,-100.1409988
530,0,2,0,fuffens,365.4039917,-101.6640015
531,0,2,0,fuffens,366.0660095,-103.1869965
532,0,2,0,fuffens,366.7279968,-104.7109985
533,0,2,0,fuffens,367.3909912,-106.2340012
534,0,2,0,fuffens,368.0530090,-107.7580032
535,0,2,0,fuffens,368.7149963,-109.2809982
536,0,2,0,fuffens,369.3779907,-110.8050003
537,0,2,0,fuffens,370.0400085,-112.3280029
538,0,2,0,fuffens,370.4639893,-113.9280014
539,0,2,0,fuffens,370.8120117,-115.5520020
540,0,2,0,fuffens,371.1600037,-117.1770020
541,0,2,0,fuffens,371.5079956,-118.8010025
542,0,2,0,fuffens,371.8559875,-120.4250031
543,0,2,0,fuffens,372.2040100,-122.0490036
544,0,2,0,fuffens,372.5530090,-123.6740036
545,0,2,0,fuffens,372.9010010,-125.2979965
546,0,2,0,fuffens,373.2489929,-126.9219971
547,0,2,0,fuffens,373.5969849,-128.5469971
548,0,2,0,fuffens,373.9450073,-130.1710052
549,0,2,0,fuffens,374.2929993,-131.7949982
550,0,2,0,fuffens,374.5929871,-133.4279938
551,0,2,0,fuffens,374.8359985,-135.0720062
552,0,2,0,fuffens,375.0780029,-136.7149963
553,0,2,0,fuffens,375.3200073,-138.3580017
554,0,2,0,fuffens,375.5629883,-140.0019989
555,0,2,0,fuffens,375.8049927,-141.6450043
556,0,2,0,fuffens,376.0480042,-143.2890015
