FID,Id,ORIG_FID,Id_1,typ,x,y
48,0,0,0,mark,24.2115993,-55.2202988
49,0,0,0,mark,24.5932007,-56.2377014
50,0,0,0,mark,24.9747009,-57.2551994
51,0,0,0,mark,25.7339993,-58.0293999
52,0,0,0,mark,26.5023994,-58.7976990
53,0,0,0,mark,27.2707005,-59.5661011
54,0,0,0,mark,28.0391006,-60.3344002
55,0,0,0,mark,28.8073997,-61.1027985
56,0,0,0,mark,29.5757999,-61.8711014
57,0,0,0,mark,30.3442001,-62.6394997
58,0,0,0,mark,31.1124992,-63.4079018
59,0,0,0,mark,31.8808994,-64.1762009
60,0,0,0,mark,32.6972008,-64.8760986
61,0,0,0,mark,33.6818008,-65.3356018
62,0,0,0,mark,34.6665001,-65.7951965
63,0,0,0,mark,35.6511993,-66.2546997
64,0,0,0,mark,36.6358986,-66.7142029
65,0,0,0,mark,37.6204987,-67.1736984
66,0,0,0,mark,38.4984016,-66.7401962
67,0,0,0,mark,39.3469009,-66.0614014
68,0,0,0,mark,40.1954002,-65.3825989
69,0,0,0,mark,41.0438995,-64.7037964
70,0,0,0,mark,41.5542984,-63.8079987
71,0,0,0,mark,41.8177986,-62.7537994
72,0,0,0,mark,42.0814018,-61.6996994
73,0,0,0,mark,42.3448982,-60.6455002
74,0,0,0,mark,42.6085014,-59.5913010
75,0,0,0,mark,42.9710007,-58.8095016
76,0,0,0,mark,43.8498001,-59.4486008
77,0,0,0,mark,44.7285004,-60.0876999
78,0,0,0,mark,45.6072998,-60.7267990
79,0,0,0,mark,46.4860992,-61.3660011
80,0,0,0,mark,47.0713997,-62.2459984
81,0,0,0,mark,47.5266991,-63.2326012
82,0,0,0,mark,47.9821014,-64.2192001
83,0,0,0,mark,48.4375000,-65.2058029
84,0,0,0,mark,48.8927994,-66.1923981
85,0,0,0,mark,49.9370003,-66.4792023
86,0,0,0,mark,50.9869003,-66.7592010
87,0,0,0,mark,52.0368004,-67.0391998
88,0,0,0,mark,53.0867996,-67.3191986
89,0,0,0,mark,54.1366997,-67.5991974
90,0,0,0,mark,54.7709007,-68.4466019
91,0,0,0,mark,55.3543015,-69.3632965
92,0,0,0,mark,55.9375992,-70.2799988
93,0,0,0,mark,56.5209999,-71.1968002
94,0,0,0,mark,57.3728981,-71.7758026
95,0,0,0,mark,58.3975983,-72.1374969
96,0,0,0,mark,59.4221992,-72.4990997
97,0,0,0,mark,60.4468994,-72.8607025
98,0,0,0,mark,61.4715996,-73.2223969
99,0,0,0,mark,62.4962006,-73.5839996
100,0,0,0,mark,63.5251999,-73.4613037
101,0,0,0,mark,64.5559998,-73.1175995
102,0,0,0,mark,65.5868988,-72.7740021
103,0,0,0,mark,66.6176987,-72.4303970
104,0,0,0,mark,67.5494995,-72.6334000
105,0,0,0,mark,68.3940964,-73.3171005
106,0,0,0,mark,69.2386017,-74.0008011
107,0,0,0,mark,70.0831985,-74.6845016
108,0,0,0,mark,70.9278030,-75.3682022
109,0,0,0,mark,71.7723007,-76.0519028
110,0,0,0,mark,72.6168976,-76.7356033
111,0,0,0,mark,73.4615021,-77.4192963
112,0,0,0,mark,74.3059998,-78.1029968
113,0,0,0,mark,75.0105972,-78.9185028
114,0,0,0,mark,75.6421967,-79.8026962
115,0,0,0,mark,76.2738037,-80.6868973
116,0,0,0,mark,76.9054031,-81.5711975
117,0,0,0,mark,77.5369034,-82.4553986
118,0,0,0,mark,78.1701965,-83.3377991
119,0,0,0,mark,79.0743027,-83.9405975
120,0,0,0,mark,79.9785004,-84.5432968
121,0,0,0,mark,80.8825989,-85.1461029
122,0,1,0,glacier,83.4681015,-83.0055008
123,0,1,0,glacier,83.7746964,-81.9629974
124,0,1,0,glacier,84.0812988,-80.9205017
125,0,1,0,glacier,84.3879013,-79.8780975
126,0,1,0,glacier,84.6945038,-78.8356018
127,0,1,0,glacier,85.0385971,-77.8085022
128,0,1,0,glacier,85.5537033,-76.8517990
129,0,1,0,glacier,86.0689011,-75.8951035
130,0,1,0,glacier,86.5840988,-74.9383011
131,0,1,0,glacier,87.0991974,-73.9815979
132,0,1,0,glacier,87.5498962,-72.9979019
133,0,1,0,glacier,87.8694992,-71.9592972
134,0,1,0,glacier,88.1890030,-70.9207001
135,0,1,0,glacier,88.5085983,-69.8822021
136,0,1,0,glacier,88.8281021,-68.8435974
137,0,1,0,glacier,89.1923981,-67.8199997
138,0,1,0,glacier,89.5636978,-66.7987976
139,0,1,0,glacier,89.9349976,-65.7776031
140,0,1,0,glacier,90.3133011,-64.7608032
141,0,1,0,glacier,91.0817032,-63.9925003
142,0,1,0,glacier,91.8500977,-63.2240982
143,0,1,0,glacier,92.6184006,-62.4557991
144,0,1,0,glacier,93.3868027,-61.6874008
145,0,1,0,glacier,94.2919006,-61.0942001
146,0,1,0,glacier,95.2236023,-60.5350990
147,0,1,0,glacier,96.1554031,-59.9761009
148,0,1,0,glacier,97.0880966,-59.4212990
149,0,1,0,glacier,98.1676025,-59.5458984
150,0,1,0,glacier,99.2470016,-59.6703987
151,0,1,0,glacier,100.3259964,-59.7949982
152,0,1,0,glacier,101.4059982,-59.9194984
153,0,1,0,glacier,102.4850006,-60.0441017
154,0,1,0,glacier,103.5650024,-60.1685982
155,0,1,0,glacier,104.6439972,-60.2932014
156,0,1,0,glacier,105.7239990,-60.4177017
157,0,1,0,glacier,106.6620026,-60.8193016
158,0,1,0,glacier,107.3960037,-61.6203003
159,0,1,0,glacier,108.1299973,-62.4212990
160,0,1,0,glacier,108.8649979,-63.2223015
161,0,1,0,glacier,109.5989990,-64.0233002
162,0,1,0,glacier,110.3369980,-64.8200989
163,0,1,0,glacier,111.1380005,-65.5543976
164,0,1,0,glacier,111.9390030,-66.2886963
165,0,1,0,glacier,112.7399979,-67.0229034
166,0,1,0,glacier,113.5410004,-67.7572021
167,0,1,0,glacier,114.3420029,-68.4914017
168,0,1,0,glacier,115.3079987,-68.9461975
169,0,1,0,glacier,116.3389969,-69.2898026
170,0,1,0,glacier,117.3700027,-69.6334991
171,0,1,0,glacier,118.4000015,-69.9770966
172,0,1,0,glacier,119.4309998,-70.3207016
173,0,1,0,glacier,120.4619980,-70.6642990
174,0,1,0,glacier,121.4929962,-71.0078964
175,0,1,0,glacier,122.5240021,-71.3516006
176,0,1,0,glacier,123.5070038,-71.7953033
177,0,1,0,glacier,124.4189987,-72.3855972
178,0,1,0,glacier,125.3310013,-72.9758987
179,0,1,0,glacier,126.2429962,-73.5662003
180,0,1,0,glacier,127.1559982,-74.1565018
181,0,1,0,glacier,128.0679932,-74.7468033
182,0,1,0,glacier,128.9799957,-75.3370972
183,0,1,0,glacier,129.9239960,-75.8746033
184,0,1,0,glacier,130.8780060,-76.3948975
185,0,1,0,glacier,131.8320007,-76.9152985
186,0,1,0,glacier,132.7859955,-77.4356003
187,0,1,0,glacier,133.7830048,-77.8607025
188,0,1,0,glacier,134.8040009,-78.2321014
189,0,1,0,glacier,135.8249969,-78.6034012
190,0,1,0,glacier,136.8459930,-78.9748001
191,0,2,0,fuffens,238.2929993,-215.4420013
192,0,2,0,fuffens,238.3840027,-214.3589935
193,0,2,0,fuffens,238.4739990,-213.2760010
194,0,2,0,fuffens,238.5639954,-212.1929932
195,0,2,0,fuffens,238.6540070,-211.1100006
196,0,2,0,fuffens,238.7449951,-210.0269928
197,0,2,0,fuffens,238.8350067,-208.9440002
198,0,2,0,fuffens,238.9250031,-207.8609924
199,0,2,0,fuffens,239.0149994,-206.7790070
200,0,2,0,fuffens,239.1060028,-205.6959991
201,0,2,0,fuffens,239.2510071,-204.6210022
202,0,2,0,fuffens,239.4649963,-203.5549927
203,0,2,0,fuffens,239.6779938,-202.4900055
204,0,2,0,fuffens,239.8910065,-201.4239960
205,0,2,0,fuffens,240.1040039,-200.3589935
206,0,2,0,fuffens,240.3170013,-199.2929993
207,0,2,0,fuffens,240.5299988,-198.2279968
208,0,2,0,fuffens,240.7429962,-197.1620026
209,0,2,0,fuffens,240.9559937,-196.0970001
210,0,2,0,fuffens,241.2140045,-195.0420074
211,0,2,0,fuffens,241.5119934,-193.9969940
212,0,2,0,fuffens,241.8110046,-192.9519958
213,0,2,0,fuffens,242.1089935,-191.9069977
214,0,2,0,fuffens,242.4080048,-190.8630066
215,0,2,0,fuffens,242.7059937,-189.8179932
216,0,2,0,fuffens,243.0850067,-189.0180054
217,0,2,0,fuffens,243.9429932,-189.6849976
218,0,2,0,fuffens,244.8000031,-190.3529968
219,0,2,0,fuffens,245.6580048,-191.0200043
220,0,2,0,fuffens,246.5160065,-191.6869965
221,0,2,0,fuffens,247.2910004,-192.4100037
222,0,2,0,fuffens,247.6000061,-193.4519958
223,0,2,0,fuffens,247.9089966,-194.4940033
224,0,2,0,fuffens,248.2169952,-195.5359955
225,0,2,0,fuffens,248.5260010,-196.5769958
226,0,2,0,fuffens,248.8350067,-197.6190033
227,0,2,0,fuffens,249.1439972,-198.6609955
228,0,2,0,fuffens,249.4519958,-199.7030029
229,0,2,0,fuffens,249.7610016,-200.7449951
230,0,2,0,fuffens,250.0700073,-201.7870026
231,0,2,0,fuffens,250.3780060,-202.8289948
232,0,2,0,fuffens,250.6869965,-203.8699951
233,0,2,0,fuffens,250.9960022,-204.9120026
234,0,2,0,fuffens,251.3430023,-205.9420013
235,0,2,0,fuffens,251.6979980,-206.9689941
236,0,2,0,fuffens,252.0540009,-207.9949951
237,0,2,0,fuffens,252.4089966,-209.0220032
238,0,2,0,fuffens,252.7640076,-210.0489960
239,0,2,0,fuffens,253.1199951,-211.0760040
240,0,2,0,fuffens,253.4750061,-212.1029968
241,0,2,0,fuffens,253.8309937,-213.1300049
242,0,2,0,fuffens,254.1860046,-214.1569977
243,0,2,0,fuffens,254.5420074,-215.1829987
244,0,2,0,fuffens,254.8970032,-216.2100067
245,0,2,0,fuffens,255.2530060,-217.2369995
246,0,2,0,fuffens,255.5249939,-218.2879944
247,0,2,0,fuffens,255.7720032,-219.3459930
248,0,2,0,fuffens,256.0190125,-220.4040070
249,0,2,0,fuffens,256.2650146,-221.4629974
250,0,2,0,fuffens,256.5119934,-222.5209961
251,0,2,0,fuffens,256.7590027,-223.5789948
252,0,2,0,fuffens,257.0060120,-224.6369934
253,0,2,0,fuffens,257.2529907,-225.6950073
254,0,2,0,fuffens,257.5000000,-226.7539978
255,0,2,0,fuffens,257.7470093,-227.8119965
256,0,2,0,fuffens,257.9939880,-228.8699951
257,0,2,0,fuffens,258.2409973,-229.9279938
258,0,2,0,fuffens,258.4880066,-230.9859924
259,0,2,0,fuffens,258.7470093,-232.0410004
260,0,2,0,fuffens,259.0379944,-233.0879974
261,0,2,0,fuffens,259.3280029,-234.1349945
262,0,2,0,fuffens,259.6189880,-235.1820068
263,0,2,0,fuffens,259.9100037,-236.2290039
264,0,2,0,fuffens,260.2009888,-237.2760010
265,0,2,0,fuffens,260.4920044,-238.3229980
266,0,2,0,fuffens,260.7820129,-239.3699951
267,0,2,0,fuffens,261.0729980,-240.4170074
268,0,2,0,fuffens,261.3640137,-241.4640045
269,0,2,0,fuffens,261.6549988,-242.5110016
270,0,2,0,fuffens,261.9460144,-243.5579987
271,0,2,0,fuffens,262.2369995,-244.6049957
272,0,2,0,fuffens,262.5270081,-245.6519928
273,0,2,0,fuffens,262.8179932,-246.6990051
274,0,2,0,fuffens,263.1090088,-247.7460022
275,0,2,0,fuffens,263.3999939,-248.7929993
276,0,2,0,fuffens,263.6910095,-249.8399963
277,0,2,0,fuffens,263.9819946,-250.8869934
278,0,2,0,fuffens,264.2720032,-251.9340057
279,0,2,0,fuffens,264.5629883,-252.9810028
280,0,2,0,fuffens,264.8540039,-254.0279999
281,0,2,0,fuffens,265.1449890,-255.0749969
282,0,2,0,fuffens,265.4360046,-256.1220093
283,0,2,0,fuffens,265.7269897,-257.1690063
284,0,2,0,fuffens,266.0159912,-258.2160034
285,0,2,0,fuffens,266.3049927,-259.2640076
286,0,2,0,fuffens,266.5939941,-260.3110046
287,0,2,0,fuffens,266.8829956,-261.3590088
288,0,2,0,fuffens,267.1719971,-262.4060059
289,0,2,0,fuffens,267.4609985,-263.4540100
290,0,2,0,fuffens,267.7500000,-264.5010071
291,0,2,0,fuffens,268.0390015,-265.5490112
292,0,2,0,fuffens,268.3280029,-266.5960083
293,0,2,0,fuffens,268.6170044,-267.6440125
294,0,2,0,fuffens,268.9060059,-268.6910095
295,0,2,0,fuffens,269.1950073,-269.7390137
296,0,2,0,fuffens,269.4840088,-270.7860107
297,0,3,0,glacier,139.8970032,-73.7155991
298,0,3,0,glacier,140.3379974,-72.7226028
299,0,3,0,glacier,140.7799988,-71.7296982
300,0,3,0,glacier,141.2209930,-70.7367020
301,0,3,0,glacier,141.6620026,-69.7436981
302,0,3,0,glacier,142.1029968,-68.7508011
303,0,3,0,glacier,142.5449982,-67.7577972
304,0,3,0,glacier,142.9859924,-66.7648010
305,0,3,0,glacier,143.4270020,-65.7718964
306,0,3,0,glacier,143.8690033,-64.7789001
307,0,3,0,glacier,144.3099976,-63.7859001
308,0,3,0,glacier,144.7510071,-62.7929993
309,0,3,0,glacier,145.2089996,-61.8102989
310,0,3,0,glacier,145.9210052,-60.9891014
311,0,3,0,glacier,146.6320038,-60.1679993
312,0,3,0,glacier,147.3439941,-59.3468018
313,0,3,0,glacier,148.0559998,-58.5256996
314,0,3,0,glacier,148.7669983,-57.7046013
315,0,3,0,glacier,149.4790039,-56.8834000
316,0,3,0,glacier,150.2720032,-56.1487007
317,0,3,0,glacier,151.1340027,-55.4874992
318,0,3,0,glacier,151.9969940,-54.8264008
319,0,3,0,glacier,152.8589935,-54.1652985
320,0,3,0,glacier,153.7209930,-53.5041008
321,0,3,0,glacier,154.5839996,-52.8429985
322,0,3,0,glacier,155.4459991,-52.1819000
323,0,3,0,glacier,156.3079987,-51.5206985
324,0,3,0,glacier,157.1710052,-50.8596001
325,0,3,0,glacier,158.0330048,-50.1985016
326,0,3,0,glacier,158.8950043,-49.5373001
327,0,3,0,glacier,159.7579956,-48.8762016
328,0,3,0,glacier,160.6349945,-48.2392006
329,0,3,0,glacier,161.6170044,-47.7739983
330,0,3,0,glacier,162.5989990,-47.3088989
331,0,3,0,glacier,163.5809937,-46.8437004
332,0,3,0,glacier,164.5630035,-46.3785019
333,0,3,0,glacier,165.5449982,-45.9133987
334,0,3,0,glacier,166.5269928,-45.4482002
335,0,3,0,glacier,167.5240021,-45.0248985
336,0,3,0,glacier,168.5760040,-44.7522011
337,0,3,0,glacier,169.6280060,-44.4794998
338,0,3,0,glacier,170.6799927,-44.2067986
339,0,3,0,glacier,171.7319946,-43.9341011
340,0,3,0,glacier,172.7830048,-43.6613998
341,0,3,0,glacier,173.8350067,-43.3886986
342,0,3,0,glacier,174.8869934,-43.1160011
343,0,3,0,glacier,175.9389954,-42.8432999
344,0,3,0,glacier,176.9859924,-42.6129990
345,0,3,0,glacier,177.9579926,-43.0988998
346,0,3,0,glacier,178.9299927,-43.5848999
347,0,3,0,glacier,179.9019928,-44.0708008
348,0,3,0,glacier,180.8739929,-44.5568008
349,0,3,0,glacier,181.8459930,-45.0427017
350,0,3,0,glacier,182.8179932,-45.5287018
351,0,3,0,glacier,183.7899933,-46.0145988
352,0,3,0,glacier,184.7619934,-46.5005989
353,0,3,0,glacier,185.7330017,-46.9864998
354,0,3,0,glacier,186.7050018,-47.4724998
355,0,3,0,glacier,187.4989929,-48.1968994
356,0,3,0,glacier,188.2400055,-48.9912987
357,0,3,0,glacier,188.9819946,-49.7855988
358,0,3,0,glacier,189.7230072,-50.5800018
359,0,3,0,glacier,190.4649963,-51.3744011
360,0,3,0,glacier,191.2059937,-52.1688004
361,0,3,0,glacier,191.9440002,-52.9660988
362,0,3,0,glacier,192.5780029,-53.8484993
363,0,3,0,glacier,193.2120056,-54.7308006
364,0,3,0,glacier,193.8470001,-55.6132011
365,0,3,0,glacier,194.4810028,-56.4954987
366,0,3,0,glacier,195.1150055,-57.3778992
367,0,3,0,glacier,195.7489929,-58.2602005
368,0,3,0,glacier,196.3829956,-59.1426010
369,0,3,0,glacier,197.0180054,-60.0248985
370,0,3,0,glacier,197.6519928,-60.9072990
371,0,3,0,glacier,198.2859955,-61.7896004
372,0,3,0,glacier,198.9199982,-62.6720009
373,0,3,0,glacier,199.5540009,-63.5542984
374,0,3,0,glacier,200.1929932,-64.4332962
375,0,3,0,glacier,200.8769989,-65.2779007
376,0,3,0,glacier,201.5599976,-66.1224976
377,0,3,0,glacier,202.2440033,-66.9670029
378,0,3,0,glacier,202.9279938,-67.8115997
379,0,3,0,glacier,203.6109924,-68.6561966
380,0,3,0,glacier,204.2949982,-69.5007019
381,0,3,0,glacier,204.9790039,-70.3452988
382,0,3,0,glacier,205.6620026,-71.1899033
383,0,3,0,glacier,206.2859955,-72.0697021
384,0,3,0,glacier,206.6900024,-73.0785980
385,0,3,0,glacier,207.0930023,-74.0875015
386,0,3,0,glacier,207.4969940,-75.0963974
387,0,3,0,glacier,207.8999939,-76.1053009
388,0,3,0,glacier,208.3040009,-77.1141968
389,0,3,0,glacier,208.8679962,-78.0412979
390,0,3,0,glacier,209.4479980,-78.9599991
391,0,3,0,glacier,210.0279999,-79.8787003
392,0,3,0,glacier,210.6089935,-80.7974014
393,0,3,0,glacier,211.1889954,-81.7161026
394,0,3,0,glacier,211.7689972,-82.6349030
395,0,3,0,glacier,212.3489990,-83.5535965
396,0,4,0,glacier,218.9839935,-82.7881012
397,0,4,0,glacier,219.2579956,-81.7363968
398,0,4,0,glacier,219.5310059,-80.6847992
399,0,4,0,glacier,219.8040009,-79.6331024
400,0,4,0,glacier,220.0780029,-78.5814972
401,0,4,0,glacier,220.3509979,-77.5298004
402,0,4,0,glacier,220.6250000,-76.4781036
403,0,4,0,glacier,220.8979950,-75.4264984
404,0,4,0,glacier,221.1719971,-74.3748016
405,0,4,0,glacier,221.6779938,-73.4150009
406,0,4,0,glacier,222.1959991,-72.4599991
407,0,4,0,glacier,222.7140045,-71.5049973
408,0,4,0,glacier,223.2330017,-70.5500031
409,0,4,0,glacier,223.7510071,-69.5951004
410,0,4,0,glacier,224.2700043,-68.6400986
411,0,4,0,glacier,224.7879944,-67.6850967
412,0,4,0,glacier,225.1150055,-66.6494980
413,0,4,0,glacier,225.4380035,-65.6118011
414,0,4,0,glacier,225.7599945,-64.5739975
415,0,4,0,glacier,226.0820007,-63.5362015
416,0,4,0,glacier,226.4040070,-62.4984016
417,0,4,0,glacier,227.0180054,-61.6366997
418,0,4,0,glacier,227.7859955,-60.8684006
419,0,4,0,glacier,228.5540009,-60.0999985
420,0,4,0,glacier,229.3229980,-59.3316994
421,0,4,0,glacier,230.0910034,-58.5633011
422,0,4,0,glacier,230.9609985,-57.9212990
423,0,4,0,glacier,231.8750000,-57.3336983
424,0,4,0,glacier,232.7890015,-56.7461014
425,0,4,0,glacier,233.7030029,-56.1585007
426,0,4,0,glacier,234.6170044,-55.5709000
427,0,4,0,glacier,235.5310059,-54.9832993
428,0,4,0,glacier,236.4450073,-54.3956985
429,0,4,0,glacier,237.3589935,-53.8081017
430,0,4,0,glacier,238.2740021,-53.2205009
431,0,4,0,glacier,239.0879974,-52.5024986
432,0,4,0,glacier,239.8979950,-51.7779999
433,0,4,0,glacier,240.7079926,-51.0533981
434,0,4,0,glacier,241.5180054,-50.3288002
435,0,4,0,glacier,242.2330017,-49.5209007
436,0,4,0,glacier,242.8470001,-48.6248016
437,0,4,0,glacier,243.4620056,-47.7285995
438,0,4,0,glacier,244.0760040,-46.8324013
439,0,4,0,glacier,244.6909943,-45.9362984
440,0,4,0,glacier,245.3049927,-45.0401001
441,0,4,0,glacier,245.9199982,-44.1439018
442,0,4,0,glacier,246.5570068,-43.2792015
443,0,4,0,glacier,247.6060028,-42.9967003
444,0,4,0,glacier,248.6549988,-42.7142982
445,0,4,0,glacier,249.7039948,-42.4318008
446,0,4,0,glacier,250.7539978,-42.1492996
447,0,4,0,glacier,251.7489929,-42.1707001
448,0,4,0,glacier,252.6369934,-42.7974014
449,0,4,0,glacier,253.5240021,-43.4239998
450,0,4,0,glacier,254.4120026,-44.0505981
451,0,4,0,glacier,255.3919983,-44.5014000
452,0,4,0,glacier,256.4129944,-44.8726997
453,0,4,0,glacier,257.4339905,-45.2440987
454,0,4,0,glacier,258.4549866,-45.6153984
455,0,4,0,glacier,259.4769897,-45.9868011
456,0,4,0,glacier,260.4979858,-46.3581009
457,0,4,0,glacier,261.5190125,-46.7294998
458,0,4,0,glacier,262.5400085,-47.1007996
459,0,4,0,glacier,263.5610046,-47.4720993
460,0,4,0,glacier,264.5830078,-47.8434982
461,0,4,0,glacier,265.6040039,-48.2148018
462,0,4,0,glacier,266.6250000,-48.5862007
463,0,4,0,glacier,267.6210022,-49.0130997
464,0,4,0,glacier,268.5780029,-49.5281982
465,0,4,0,glacier,269.5350037,-50.0433998
466,0,4,0,glacier,270.4909973,-50.5586014
467,0,4,0,glacier,271.4479980,-51.0737000
468,0,4,0,glacier,272.4049988,-51.5889015
469,0,4,0,glacier,273.3619995,-52.1040993
470,0,4,0,glacier,274.3179932,-52.6192017
471,0,4,0,glacier,275.2139893,-53.2286987
472,0,4,0,glacier,276.0729980,-53.8942986
473,0,4,0,glacier,276.9320068,-54.5600014
474,0,4,0,glacier,277.7900085,-55.2256012
475,0,4,0,glacier,278.6489868,-55.8912010
476,0,4,0,glacier,279.5079956,-56.5569000
477,0,4,0,glacier,280.3670044,-57.2224998
478,0,4,0,glacier,281.2260132,-57.8880997
479,0,4,0,glacier,282.0849915,-58.5537987
480,0,4,0,glacier,282.9020081,-59.2691002
481,0,4,0,glacier,283.7059937,-60.0000992
482,0,4,0,glacier,284.5100098,-60.7309990
483,0,4,0,glacier,285.3139954,-61.4618988
484,0,4,0,glacier,286.1180115,-62.1929016
485,0,4,0,glacier,286.9760132,-62.8558006
486,0,4,0,glacier,287.8760071,-63.4637985
487,0,4,0,glacier,288.7770081,-64.0717010
488,0,4,0,glacier,289.6770020,-64.6796036
489,0,4,0,glacier,290.5780029,-65.2875977
490,0,4,0,glacier,291.4790039,-65.8955002
491,0,4,0,glacier,292.3789978,-66.5034027
492,0,4,0,glacier,293.2799988,-67.1113968
493,0,4,0,glacier,294.1459961,-67.7520981
494,0,4,0,glacier,294.6900024,-68.6923981
495,0,4,0,glacier,295.2340088,-69.6327972
496,0,4,0,glacier,295.7789917,-70.5731964
497,0,4,0,glacier,296.3229980,-71.5136032
498,0,4,0,glacier,296.8680115,-72.4540024
499,0,4,0,glacier,297.4119873,-73.3944016
500,0,4,0,glacier,297.9570007,-74.3348007
501,0,5,0,glacier,303.7070007,-73.0851974
502,0,5,0,glacier,304.5660095,-72.4196014
503,0,5,0,glacier,305.4249878,-71.7538986
504,0,5,0,glacier,306.2839966,-71.0883026
505,0,5,0,glacier,307.1430054,-70.4226990
506,0,5,0,glacier,308.0020142,-69.7570038
507,0,5,0,glacier,308.8609924,-69.0914001
508,0,5,0,glacier,309.7189941,-68.4257965
509,0,5,0,glacier,310.5719910,-67.7522964
510,0,5,0,glacier,311.3819885,-67.0286026
511,0,5,0,glacier,312.1929932,-66.3049011
512,0,5,0,glacier,313.0029907,-65.5811996
513,0,5,0,glacier,313.8139954,-64.8574982
514,0,5,0,glacier,314.6250000,-64.1337967
515,0,5,0,glacier,315.4349976,-63.4100990
516,0,5,0,glacier,316.2219849,-62.6613998
517,0,5,0,glacier,316.9899902,-61.8931007
518,0,5,0,glacier,317.7590027,-61.1246986
519,0,5,0,glacier,318.5270081,-60.3563004
520,0,5,0,glacier,319.4679871,-59.8997993
521,0,5,0,glacier,320.5270081,-59.6553993
522,0,5,0,glacier,321.5859985,-59.4110985
523,0,5,0,glacier,322.6449890,-59.1666985
524,0,5,0,glacier,323.7030029,-58.9224014
525,0,5,0,glacier,324.7860107,-58.9635010
526,0,5,0,glacier,325.8710022,-59.0292015
527,0,5,0,glacier,326.9549866,-59.0950012
528,0,5,0,glacier,328.0400085,-59.1607018
529,0,5,0,glacier,329.1250000,-59.2263985
530,0,5,0,glacier,330.1990051,-59.2308998
531,0,5,0,glacier,331.2049866,-58.8209000
532,0,5,0,glacier,332.2120056,-58.4109001
533,0,5,0,glacier,333.2179871,-58.0009003
534,0,5,0,glacier,334.2239990,-57.5909004
535,0,5,0,glacier,335.2300110,-57.1792984
536,0,5,0,glacier,336.2019958,-56.6934013
537,0,5,0,glacier,337.1740112,-56.2074013
538,0,5,0,glacier,338.1459961,-55.7215004
539,0,5,0,glacier,339.1610107,-55.5978012
540,0,5,0,glacier,340.2189941,-55.8420982
541,0,5,0,glacier,341.2780151,-56.0863991
542,0,5,0,glacier,342.3370056,-56.3307991
543,0,5,0,glacier,343.3959961,-56.5750999
544,0,5,0,glacier,344.4159851,-56.9440002
545,0,5,0,glacier,345.4280090,-57.3400002
546,0,5,0,glacier,346.4400024,-57.7359009
547,0,5,0,glacier,347.4519958,-58.1319008
548,0,5,0,glacier,348.4989929,-58.3712006
549,0,5,0,glacier,349.5830078,-58.4505005
550,0,5,0,glacier,350.6669922,-58.5298004
551,0,5,0,glacier,351.7500000,-58.6091003
552,0,5,0,glacier,352.8340149,-58.6883011
553,0,5,0,glacier,353.9179993,-58.7676010
554,0,5,0,glacier,355.0020142,-58.8469009
555,0,5,0,glacier,356.0150146,-59.1034012
556,0,5,0,glacier,356.8599854,-59.7871017
557,0,5,0,glacier,357.7040100,-60.4707985
