FID,Id,ORIG_FID,Id_1,typ,x,y
264,0,0,0,mark,206.904818483000010,-335.341938825999990
265,0,0,0,mark,207.282287663999990,-336.959663886999980
266,0,0,0,mark,207.659756843999990,-338.577388946999970
267,0,0,0,mark,208.037226025000000,-340.195114006999970
268,0,0,0,mark,208.414695206000000,-341.812839068000020
269,0,0,0,mark,208.792164387000010,-343.430564128000010
270,0,0,0,mark,209.169633567000010,-345.048289188000010
271,0,0,0,mark,209.547102747999990,-346.666014249000000
272,0,0,0,mark,209.586539573000010,-346.835029213999970
273,0,1,0,fuffens,148.196445622999990,-146.246466422000000
274,0,1,0,fuffens,149.785652668000010,-145.762794713000010
275,0,1,0,fuffens,151.374859711999990,-145.279123004000010
276,0,1,0,fuffens,152.964066757000010,-144.795451294999990
277,0,1,0,fuffens,154.553273802000010,-144.311779585000010
278,0,1,0,fuffens,156.142480847000000,-143.828107875999990
279,0,1,0,fuffens,157.731687891000010,-143.344436167000000
280,0,1,0,fuffens,159.320894936000000,-142.860764458000010
281,0,1,0,fuffens,160.910101981000000,-142.377092748000000
282,0,1,0,fuffens,162.499309025000000,-141.893421039000000
283,0,1,0,fuffens,164.088516070000000,-141.409749330000010
284,0,1,0,fuffens,165.596736762000010,-141.769486062999990
285,0,1,0,fuffens,167.064867136999990,-142.546731555000010
286,0,1,0,fuffens,168.532997512000010,-143.323977047999990
287,0,1,0,fuffens,170.001127887000000,-144.101222540000010
288,0,1,0,fuffens,171.469258262000010,-144.878468032999990
289,0,1,0,fuffens,172.937388636000010,-145.655713525000010
290,0,1,0,fuffens,174.405519011000000,-146.432959017999990
291,0,1,0,fuffens,175.873649386000010,-147.210204511000000
292,0,1,0,fuffens,177.096708725000010,-148.247002992000010
293,0,1,0,fuffens,177.956871925000000,-149.668142190999990
294,0,1,0,fuffens,178.817035124000000,-151.089281390999990
295,0,1,0,fuffens,179.677198323999990,-152.510420590000000
296,0,1,0,fuffens,180.537361522999990,-153.931559789000000
297,0,1,0,fuffens,181.397524723000000,-155.352698987999990
298,0,1,0,fuffens,182.257687922000000,-156.773838188000010
299,0,1,0,fuffens,183.117851121999990,-158.194977386999990
300,0,1,0,fuffens,183.978014320999990,-159.616116586000000
301,0,1,0,fuffens,184.838177521000010,-161.037255785000010
302,0,1,0,fuffens,185.698340720000000,-162.458394983999990
303,0,1,0,fuffens,186.558503919999990,-163.879534183999990
304,0,1,0,fuffens,187.418667118999990,-165.300673383000000
305,0,1,0,fuffens,188.278830319000010,-166.721812582000010
306,0,1,0,fuffens,189.138993518000010,-168.142951780999990
307,0,1,0,fuffens,189.999156717999990,-169.564090980000000
308,0,1,0,fuffens,190.859319918000010,-170.985230180000000
309,0,1,0,fuffens,191.719483117000010,-172.406369379000010
310,0,1,0,fuffens,192.579646317000000,-173.827508577999990
311,0,1,0,fuffens,193.306245103000010,-175.305948882000000
312,0,1,0,fuffens,193.743330345000000,-176.908594771000000
313,0,1,0,fuffens,194.180415587999990,-178.511240659000010
314,0,1,0,fuffens,194.617500830000010,-180.113886548000010
315,0,1,0,fuffens,195.054586072000010,-181.716532437000010
316,0,1,0,fuffens,195.491671314999990,-183.319178325000000
317,0,1,0,fuffens,195.928756557000010,-184.921824214000000
318,0,1,0,fuffens,196.365841800000000,-186.524470102000010
319,0,1,0,fuffens,196.802927041999990,-188.127115991000010
320,0,1,0,fuffens,197.240012283999990,-189.729761880000010
321,0,1,0,fuffens,197.677097527000000,-191.332407768000000
322,0,1,0,fuffens,198.114182769000000,-192.935053657000000
323,0,1,0,fuffens,198.551268010999990,-194.537699546000000
324,0,1,0,fuffens,198.988353254000000,-196.140345434000010
325,0,1,0,fuffens,199.425438496000000,-197.742991323000010
326,0,1,0,fuffens,199.880751312000000,-199.340484658000010
327,0,1,0,fuffens,200.347374565000000,-200.934780770999990
328,0,1,0,fuffens,200.813997817000000,-202.529076882999990
329,0,1,0,fuffens,201.280621069000010,-204.123372995000010
330,0,1,0,fuffens,201.747244322000000,-205.717669107000010
331,0,1,0,fuffens,202.213867574000010,-207.311965219999990
332,0,1,0,fuffens,202.680490827000000,-208.906261332000010
333,0,1,0,fuffens,203.147114079000000,-210.500557444000010
334,0,1,0,fuffens,203.613737331000010,-212.094853556999990
335,0,1,0,fuffens,204.080360584000000,-213.689149668999990
336,0,1,0,fuffens,204.546983836000010,-215.283445781000010
337,0,1,0,fuffens,205.013607087999990,-216.877741894000000
338,0,1,0,fuffens,205.480230341000010,-218.472038005999990
339,0,1,0,fuffens,205.946853592999990,-220.066334117999990
340,0,1,0,fuffens,206.413476846000010,-221.660630230000010
341,0,1,0,fuffens,206.880100098000010,-223.254926342999990
342,0,1,0,fuffens,207.346723349999990,-224.849222454999990
343,0,1,0,fuffens,207.813346603000010,-226.443518567000010
344,0,1,0,fuffens,208.325596580000000,-228.021628353000010
345,0,1,0,fuffens,208.968019008999990,-229.553558761999990
346,0,1,0,fuffens,209.610441438000010,-231.085489169999990
347,0,1,0,fuffens,210.252863867999990,-232.617419578000010
348,0,1,0,fuffens,210.895286297000010,-234.149349986000000
349,0,1,0,fuffens,211.537708726000010,-235.681280394999990
350,0,1,0,fuffens,212.180131155999990,-237.213210803000010
351,0,1,0,fuffens,212.822553585000010,-238.745141211000000
352,0,1,0,fuffens,213.464976014000000,-240.277071619000000
353,0,1,0,fuffens,214.107398442999990,-241.809002028000010
354,0,1,0,fuffens,214.749820873000000,-243.340932436000000
355,0,1,0,fuffens,215.392243302000000,-244.872862844000000
356,0,1,0,fuffens,216.034665730999990,-246.404793251999990
357,0,1,0,fuffens,216.677088160000010,-247.936723661000000
358,0,1,0,fuffens,217.319510589999990,-249.468654069000000
359,0,1,0,fuffens,218.777985758999990,-249.944338014000010
360,0,1,0,fuffens,220.422469570999990,-250.179264273000000
361,0,1,0,fuffens,222.066953382000010,-250.414190531999990
362,0,1,0,fuffens,223.711437194000010,-250.649116791000010
363,0,1,0,fuffens,225.355921005000000,-250.884043049000010
364,0,1,0,fuffens,227.000404817000000,-251.118969308000000
365,0,1,0,fuffens,228.144339747999990,-250.184117095999990
366,0,1,0,fuffens,229.109880723999990,-248.832359730000010
367,0,1,0,fuffens,230.075421699999990,-247.480602363999990
368,0,1,0,fuffens,231.040962675999990,-246.128844996999990
369,0,1,0,fuffens,232.006503651999990,-244.777087631000000
370,0,1,0,fuffens,232.972044627999990,-243.425330265000010
371,0,1,0,fuffens,233.937585603000000,-242.073572899000000
372,0,1,0,fuffens,234.903126579000000,-240.721815531999990
373,0,1,0,fuffens,235.868667555000000,-239.370058166000010
374,0,1,0,fuffens,236.834208531000000,-238.018300799999990
375,0,1,0,fuffens,237.799749507000000,-236.666543434000000
376,0,1,0,fuffens,239.205650264000010,-236.337068804000010
377,0,1,0,fuffens,240.851249782999990,-236.564048047999990
378,0,1,0,fuffens,242.496849301999990,-236.791027292000000
379,0,1,0,fuffens,244.142448820999990,-237.018006536000000
380,0,1,0,fuffens,245.788048339000000,-237.244985780000010
381,0,1,0,fuffens,247.433647858000000,-237.471965024000010
382,0,1,0,fuffens,249.079247377000000,-237.698944267999990
383,0,1,0,fuffens,250.724846896000000,-237.925923512000000
384,0,1,0,fuffens,252.370446414000010,-238.152902756000000
385,0,1,0,fuffens,254.016045932999990,-238.379882000000010
386,0,1,0,fuffens,255.661645451999990,-238.606861243999990
387,0,1,0,fuffens,257.307244970999990,-238.833840487999990
388,0,1,0,fuffens,258.904919150000010,-239.138307062000000
389,0,1,0,fuffens,259.842960498000020,-240.509290571000010
390,0,1,0,fuffens,260.781001845999980,-241.880274079999990
391,0,1,0,fuffens,261.719043194999980,-243.251257589000010
392,0,1,0,fuffens,262.657084543000000,-244.622241097999990
393,0,1,0,fuffens,263.595125891000010,-245.993224607000000
394,0,1,0,fuffens,264.533167240000010,-247.364208115999990
395,0,1,0,fuffens,265.471208588000020,-248.735191625000000
396,0,1,0,fuffens,266.409249935999980,-250.106175134000010
397,0,1,0,fuffens,267.347291283999990,-251.477158643000000
398,0,1,0,fuffens,268.240854743000000,-252.873145326000010
399,0,1,0,fuffens,268.924574171000020,-254.387095488999990
400,0,1,0,fuffens,269.608293600000020,-255.901045651999990
401,0,1,0,fuffens,270.292013027999990,-257.414995815999990
402,0,1,0,fuffens,270.975732456999990,-258.928945978999990
403,0,1,0,fuffens,271.659451885000010,-260.442896142000000
404,0,1,0,fuffens,272.343171314000020,-261.956846305000000
405,0,1,0,fuffens,273.026890741999980,-263.470796468000000
406,0,1,0,fuffens,273.710610170999980,-264.984746631000010
407,0,1,0,fuffens,274.394329599000000,-266.498696794000010
408,0,1,0,fuffens,275.078049028000010,-268.012646957000020
409,0,1,0,fuffens,275.761768456000030,-269.526597121000010
410,0,1,0,fuffens,276.445487884999980,-271.040547284000010
411,0,1,0,fuffens,277.129207312999990,-272.554497447000020
412,0,1,0,fuffens,277.812926742000000,-274.068447610000020
413,0,1,0,fuffens,278.452893301000020,-275.600823568000010
414,0,1,0,fuffens,279.058226031000000,-277.147784989999990
415,0,1,0,fuffens,279.663558761999980,-278.694746410999980
416,0,1,0,fuffens,280.268891492000020,-280.241707833000020
417,0,1,0,fuffens,280.874224222000010,-281.788669254000010
418,0,1,0,fuffens,281.479556952000000,-283.335630675000000
419,0,1,0,fuffens,282.084889681999980,-284.882592096999990
420,0,1,0,fuffens,282.690222412000030,-286.429553517999980
421,0,1,0,fuffens,283.295555142000010,-287.976514939000030
422,0,1,0,fuffens,283.900887872000000,-289.523476361000010
423,0,1,0,fuffens,284.506220601999980,-291.070437782000000
424,0,1,0,fuffens,285.111553332000030,-292.617399202999990
425,0,1,0,fuffens,285.716886063000000,-294.164360624999970
426,0,1,0,fuffens,286.322218792999990,-295.711322046000020
427,0,1,0,fuffens,286.927551522999980,-297.258283468000000
428,0,1,0,fuffens,287.532884253000020,-298.805244888999990
429,0,1,0,fuffens,288.138216983000010,-300.352206309999990
430,0,1,0,fuffens,288.743549712999990,-301.899167732000020
431,0,1,0,fuffens,289.348882442999980,-303.446129153000020
432,0,1,0,fuffens,289.954215173000020,-304.993090574000010
433,0,1,0,fuffens,290.559547903000010,-306.540051995999990
434,0,1,0,fuffens,291.193671993000010,-308.074793934000010
435,0,1,0,fuffens,291.885810258999980,-309.584913787999990
436,0,1,0,fuffens,292.577948526000000,-311.095033641999980
437,0,1,0,fuffens,293.270086791999970,-312.605153496000010
438,0,1,0,fuffens,293.962225058000000,-314.115273350000000
439,0,1,0,fuffens,294.654363325000020,-315.625393203999980
440,0,1,0,fuffens,295.346501590999990,-317.135513058000020
441,0,1,0,fuffens,296.038639858000010,-318.645632912000000
442,0,1,0,fuffens,296.730778123999980,-320.155752765999980
443,0,1,0,fuffens,297.422916391000000,-321.665872620000020
444,0,1,0,fuffens,298.115054656999970,-323.175992474000000
445,0,1,0,fuffens,298.807192923000000,-324.686112327999980
446,0,1,0,fuffens,299.499331190000020,-326.196232182000020
447,0,1,0,fuffens,300.191469455999990,-327.706352036000000
448,0,1,0,fuffens,300.883607723000010,-329.216471889999980
449,0,1,0,fuffens,301.575745988999980,-330.726591744000020
450,0,1,0,fuffens,302.267884255000010,-332.236711598000000
451,0,1,0,fuffens,302.960022521999970,-333.746831451999980
452,0,1,0,fuffens,303.652160788000000,-335.256951306000020
453,0,1,0,fuffens,304.344299055000020,-336.767071160000000
454,0,1,0,fuffens,305.036437320999990,-338.277191013999980
455,0,1,0,fuffens,305.728575588000010,-339.787310868000020
456,0,1,0,fuffens,306.420713853999980,-341.297430722000000
457,0,1,0,fuffens,306.668548611000010,-341.838161102000020
458,0,2,0,fuffens,331.652889172000020,-206.922722071000010
459,0,2,0,fuffens,332.031446179999990,-205.305251223000000
460,0,2,0,fuffens,332.410003186999970,-203.687780374000000
461,0,2,0,fuffens,332.788560194000010,-202.070309525999990
462,0,2,0,fuffens,333.167117201000000,-200.452838676999990
463,0,2,0,fuffens,333.545674207999980,-198.835367829000010
464,0,2,0,fuffens,333.924231215000020,-197.217896980000010
465,0,2,0,fuffens,334.302788222000000,-195.600426132000000
466,0,2,0,fuffens,334.681345228999990,-193.982955283000000
467,0,2,0,fuffens,335.059902236000030,-192.365484435000010
468,0,2,0,fuffens,335.438459243000010,-190.748013586000010
469,0,2,0,fuffens,335.817016250999980,-189.130542738000000
470,0,2,0,fuffens,336.195573258000020,-187.513071889000000
471,0,2,0,fuffens,336.574130265000010,-185.895601040999990
472,0,2,0,fuffens,336.952687271999990,-184.278130191999990
473,0,2,0,fuffens,337.331244278999970,-182.660659344000010
474,0,2,0,fuffens,337.709801286000020,-181.043188495000010
475,0,2,0,fuffens,338.088358293000000,-179.425717647000000
476,0,2,0,fuffens,338.466915299999980,-177.808246798000000
477,0,2,0,fuffens,338.845472307000020,-176.190775949999990
478,0,2,0,fuffens,339.224029314000010,-174.573305100999990
479,0,2,0,fuffens,339.562176454999990,-172.948403307000010
480,0,2,0,fuffens,339.783797755000020,-171.302073646000000
481,0,2,0,fuffens,340.005419055999990,-169.655743984999990
482,0,2,0,fuffens,340.227040355999970,-168.009414324000010
