time,Easting,Northing,Altitude,mark,glacier,fuffens
2012-04-16 09:21:43,652865.4270828639,7556295.803012289,1569.5687706413087,,1530.0772705078125,1496.003253936981
2012-04-16 09:21:45,652907.1374654046,7556250.134029946,1563.0734741724805,,1523.48486328125,1482.714140518209
2012-04-16 09:21:47,652948.7340750134,7556202.894746647,1553.8920637518554,,1517.8280029296875,1471.4315735444213
2012-04-16 09:21:49,652991.1774319455,7556155.483029286,1550.2878807869336,,1513.699462890625,1467.9246339213507
2012-04-16 09:21:51,653033.7121179238,7556107.96562812,1548.05751588375,,1510.1953125,1471.4001044043953
2012-04-16 09:21:53,653076.7010951374,7556061.257954847,1547.8932638380663,,1508.8193359375,1481.010857060138
2012-04-16 09:21:55,653121.4322896566,7556014.766478057,1548.6244313123827,,1508.573974609375,1495.2631143864874
2012-04-16 09:21:57,653167.5198473537,7555969.362051909,1550.0770343335546,,1509.050048828125,1486.769395595938
2012-04-16 09:21:59,653213.4708795128,7555924.173643748,1551.555272120371,,1509.5517578125,1488.5577343971233
2012-04-16 09:22:01,653260.5835512535,7555879.837313968,1552.0495660697266,,1509.624267578125,1489.9067742361865
2012-04-16 09:22:03,653306.8639205418,7555834.781728805,1552.400762358789,,1509.9754638671875,1464.5483694307675
2012-04-16 09:22:05,653346.4103494614,7555788.542814068,1554.306932729746,1435.0282379949788,1511.8599853515625,
2012-04-16 09:22:09,653389.691685945,7555692.36386197,1565.3432547208984,1513.972121492633,1522.4329833984375,
2012-04-16 09:22:11,653375.9871736816,7555656.129478893,1570.7144325469726,1529.7916851825007,1526.536865234375,
2012-04-16 09:22:17,653295.8391372191,7555592.691294601,1581.4497292197657,1544.5625714784796,1531.748291015625,
2012-04-16 09:22:19,653256.8511264075,7555598.744343321,1580.8392689702441,1534.2050209710023,1530.376708984375,
2012-04-16 09:22:21,653214.9568353873,7555612.221755005,1579.9318688910448,1515.307583468602,1528.985107421875,
2012-04-16 09:22:23,653172.0002824645,7555630.217090793,1578.2859288704688,1484.8248148929983,1527.805908203125,
