time,Easting,Northing,Altitude,mark,glacier,fuffens
2017-04-07 13:27:02,654632.9315765683,7556598.428955713,1397.6124786816406,1334.0856176210345,1358.986572265625,
2017-04-07 13:27:03,654632.1520934114,7556574.70770898,1399.177296328125,1334.3587544995933,1359.475830078125,
2017-04-07 13:27:04,654631.3539963961,7556550.713769711,1400.817431669922,1334.5465738113278,1360.318603515625,
2017-04-07 13:27:05,654630.6316490965,7556526.565183828,1401.8510045996093,1334.2967262277202,1360.949462890625,
2017-04-07 13:27:06,654629.949632932,7556502.269192336,1403.3525392382812,1334.6779238258705,1362.04833984375,
2017-04-07 13:27:07,654629.1228349679,7556478.226697417,1405.2220340234376,1335.2672650450288,1363.6158447265625,
2017-04-07 13:27:08,654628.3152419194,7556454.503772031,1407.8148195507813,1336.8048555170199,1365.7186279296875,
2017-04-07 13:27:09,654627.1655198752,7556431.696732315,1410.7177780273437,1340.320367715992,1367.7855224609375,
2017-04-07 13:27:10,654625.0696399026,7556411.061554304,1413.7967446582031,1349.6283292885373,1370.1727294921875,
2017-04-07 13:27:11,654621.2296258768,7556393.065268179,1417.6772560058594,1361.4046259305637,1373.376953125,
2017-04-07 13:27:12,654615.7914672468,7556378.072533276,1421.2887537109375,1369.4711062960837,1376.3736572265625,
2017-04-07 13:27:13,654607.9004321165,7556367.20250884,1424.8165437890625,1378.7354110607698,1379.319580078125,
2017-04-07 13:27:14,654598.3954341934,7556361.226801491,1427.0425056445313,1386.874187631056,1381.0946044921875,
2017-04-07 13:27:15,654587.6878128734,7556359.823699231,1428.2580615820314,1393.458003164835,1381.9837646484375,
2017-04-07 13:27:16,654576.0054133873,7556363.278489748,1425.917808173828,,1383.0159912109375,
2017-04-07 13:27:17,654564.8579627618,7556371.91617882,1423.3693944433594,,1382.2130126953125,
2017-04-07 13:27:18,654556.4417127005,7556384.829437637,1419.6819974375,,1381.143798828125,
2017-04-07 13:27:19,654549.9372777683,7556400.573564625,1415.9681200390626,,1379.7196044921875,
2017-04-07 13:27:20,654544.2222682354,7556417.854211528,1413.6683106835937,1380.107241273515,1378.894775390625,
2017-04-07 13:27:21,654539.2708812838,7556436.285872727,1411.0630765625,1371.575864993332,1377.716064453125,
2017-04-07 13:27:22,654534.8195438958,7556455.421888747,1408.663984375,1363.8108001444332,1376.345458984375,
2017-04-07 13:27:23,654530.4445176303,7556474.628061966,1407.915839638672,1357.5149432857268,1376.3720703125,
2017-04-07 13:27:24,654526.2190152344,7556493.908786398,1406.9993841796875,1350.857724275333,1376.424072265625,
2017-04-07 13:27:25,654522.0638775897,7556513.474695861,1406.3262260839845,1345.9238672117283,1376.7193603515625,
2017-04-07 13:27:26,654517.618752575,7556533.266634099,1405.7439458105468,1342.3475613076992,1376.911865234375,
2017-04-07 13:27:27,654512.6629687143,7556553.055949127,1405.1479098339844,1338.3908622029371,1377.01904296875,
2017-04-07 13:27:28,654507.4313628428,7556572.894234727,1404.843534951172,1335.2332130892423,1377.259765625,
2017-04-07 13:27:29,654502.0676016676,7556593.127259561,1404.4312208789063,,1377.392578125,
2017-04-07 13:27:30,654496.7566416131,7556613.297906504,1403.7957076269531,,1377.2899169921875,
2017-04-07 13:27:31,654491.6479828446,7556633.771040954,1403.6434426464843,,1377.5013427734375,1332.5829003978938
2017-04-07 13:27:32,654486.8592416844,7556654.394539073,1403.2063182714844,,1377.3837890625,1331.606495711607
2017-04-07 13:27:33,654482.2434242266,7556675.168918887,1402.9127485546876,,1377.4097900390625,1330.639170902298
2017-04-07 13:27:34,654477.5569274796,7556696.013974609,1402.5046780273437,,1377.3212890625,1329.4223233237929
2017-04-07 13:27:35,654472.8357442594,7556716.913124087,1402.3876412500001,,1377.2767333984375,1328.4771494061154
2017-04-07 13:27:36,654467.9378176557,7556737.726733029,1402.8382179785156,,1377.1578369140625,1327.8365228083437
