MP100_B,,MP100_A,,MP101_A,,MP101_B,,MP102_A,,MP102_B,,MP104_A,,MP104_B,,MP105-2_A,,MP105-2_B,,MP107_A,,MP107_B,,MP2_A,,MP2_B,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
114.17124538297685,1477.0572515750396,181.5871537695648,1501.299530170433,251.57530416890313,1486.886256337283,181.1011212500748,1396.0603090673048,205.88464970995108,1434.6179597909713,184.96764837126295,1363.4924548707997,341.6522828208999,1373.7110903760438,102.95952632168655,1310.975286483782,226.3799857549858,1325.7207739433518,143.84051519468187,1279.0723412703521,283.91510038368597,1432.7555592741332,215.47702411609862,1310.7397181317858,153.2440953953179,1437.1138309808657,142.27957402406378,1323.8684498409402
121.92129372960676,1468.9944282379279,198.2706362515546,1500.5462099936153,278.3671423033343,1483.9592867376255,199.738921691418,1386.171434205246,232.03090138331106,1434.8454706823727,198.33128811542463,1356.7784334571666,378.3366718741772,1372.5237950862668,116.88748047034778,1310.9648195843715,250.02893518518533,1328.8808110379553,154.9694325735993,1279.6366086675762,309.71273536806757,1432.7555592741332,232.23442632645765,1305.8009817045954,166.85200617421492,1445.0346506315,159.7398702635827,1332.4962149758376
128.0010591373748,1460.5875927173415,218.2962968534872,1500.8303676847104,300.4995303274295,1481.3267310918327,216.046997077593,1377.1557012406697,251.78584709207223,1433.6358127736294,216.34315037929503,1349.7626975998596,420.58666024056765,1372.202112377723,127.54883161193175,1313.566192984482,273.67788461538464,1330.8787925026315,169.80798907882252,1279.9047753514058,341.79667129024847,1430.431448014279,253.16402826836156,1303.1863565372598,180.71110341975054,1460.9433417616447,171.5518235951797,1337.5209114022928
135.74465851512878,1451.1269553763755,236.64522554768212,1499.3726991884762,327.29136846185975,1478.9805094286153,233.51993499135233,1364.6544706610423,272.12182061579676,1432.4247547978619,237.26015171798315,1345.935614389732,450.7601726650987,1372.759300322999,140.53895157342868,1315.006089446695,295.9357193732194,1334.6219524644162,185.57395536562206,1279.590517518793,378.7570406570503,1428.97887847687,278.26442987478686,1303.1863565372598,194.57226379848248,1473.9468834598774,181.05306774702228,1341.1046382370214
141.82442392289693,1442.720119855789,258.3363323618195,1498.952508560155,354.6656378600828,1476.3434087989722,249.8280103775278,1352.734998014266,294.78190539937543,1429.4650131091078,255.85304179681714,1341.5331036327373,480.0051548130532,1373.317186061569,158.15311509663889,1319.341828079095,319.58466880341894,1338.363017373983,201.3399216524217,1280.7288292235894,409.4395094881984,1428.1073367544248,299.17023067728314,1305.510467797114,209.71978772505076,1484.0388284349601,192.3559429624546,1339.59532735817
147.35763921843113,1436.4118191134808,278.9198287715186,1499.584305979717,389.0290824238091,1474.5713700955218,262.64149818095075,1343.7222950389232,320.9281570727354,1427.3684127406548,269.7977093559424,1334.8176821520801,519.9375390522346,1372.4173816089285,172.07920846318302,1319.6212942933505,336.04619242640103,1338.3382259227437,226.3799857549858,1283.3057434510117,440.1191781852981,1427.8168228469428,327.0448650917815,1308.5608638256724,226.4095037157855,1492.670461944601,202.63240941277286,1336.638599596351
152.33301870619903,1429.7558786427053,295.6065357379464,1499.5298928048267,403.5898640186083,1472.816501331062,282.4441611498778,1331.2190444664734,341.84515841142377,1426.4464686053452,286.6475159898856,1326.3521768914122,546.8686386372146,1371.8172793760705,184.6125064148605,1319.901807197547,348.798076923077,1338.0285073699356,251.42004985754988,1285.011115955989,468.01691370569324,1426.0737394020523,350.05706673189843,1307.834579056968,242.3291552410351,1500.5796764710058,211.11188684919296,1332.2383233263117
160.6473518294714,1423.4385090379153,312.85107851214093,1499.8231193584033,419.8979394047833,1472.2216134448652,296.42251148088553,1325.6898191133594,365.6672988249294,1424.9364963199519,298.26807228915675,1320.804411308778,577.9799852489105,1370.9241039597237,199.4727124043343,1319.3107762775112,368.73738722697055,1340.0320756405251,275.0689992877493,1288.7521808655563,498.0035492259085,1424.9116837721251,378.6506355632264,1306.3820095195592,260.0494062632763,1504.8484279997874,222.6695590143571,1333.6328724211244
172.30063858824838,1417.4597102991106,335.10002113404494,1499.7505684585494,437.95330858233456,1471.3348365958316,313.31301813085247,1318.7061989281171,394.7186895731073,1423.1234095238608,319.1850736278449,1315.8152724687236,612.3374662643923,1370.608352494179,212.0060103560122,1319.5912891817075,381.721124169041,1341.465091357238,297.32683404558406,1291.914313012377,534.9653186597352,1423.1686003272343,404.448270547608,1306.3820095195601,275.45533762266973,1512.760221442688,232.68607068195308,1335.035158265424
182.83825373149205,1410.7856321033717,352.89917523156805,1499.6925277386663,454.84381523230195,1469.2875738703292,338.9399937376993,1309.3920120240311,422.6080246913581,1422.4751784917448,334.2917968168973,1310.5496203914277,643.9056348859076,1370.8745606358482,225.4845856233237,1317.2617062696181,398.8782051282052,1344.053877547226,319.58466880341894,1294.2049034367526,569.1325543136404,1422.5875725122708,426.75833857518455,1306.672523427041,295.2263430419431,1522.8289561693127,244.2442586304163,1335.703420002258
197.26298486469318,1402.7010434963038,371.25455289463866,1499.6326732462867,478.7234970477725,1468.8313079915697,356.99536291525055,1302.697755810598,445.84913728990057,1422.1286619033026,352.3036590807675,1307.6010792388654,674.0791473104391,1371.4317485811239,240.82952535437744,1313.4810622026116,415.5715811965812,1345.1907925505438,338.1328644349479,1297.082108482005,601.903923144609,1422.297058604789,448.37397335885316,1306.3820095195592,314.4831125120611,1533.6265571704116,255.80605706197298,1331.287670233246
213.35799893675596,1394.9604670727103,387.9428721032857,1499.9277135723596,503.7680413908274,1467.502910211739,377.38045714796954,1297.1629754772223,469.0902498884428,1421.201117499897,377.86888293916434,1307.829990197291,700.5459817571304,1370.8319952449128,259.4075740143953,1312.3073738820683,431.80125237416917,1346.618919812083,362.24551875593545,1301.6940167632781,640.9587927793282,1420.2634612524166,470.69664198964574,1304.057898259705,331.9413456183838,1545.15947173722,265.5688033464352,1328.3335213879236
230.55417444438115,1384.770088597379,404.0781922308231,1500.9234746728562,525.3179981511307,1466.322729405252,401.8425702272325,1293.947651902167,492.9123903019487,1420.8532008444308,398.78588427785223,1307.7795877844267,725.6125776604858,1371.3930210533058,271.4821891741367,1311.7184363419144,448.49462844254515,1348.046348722883,383.11223884140566,1303.6961883323895,668.8607285007947,1417.6488360850806,496.49707710807525,1303.4768704447413,350.17015897349063,1556.6885179292876,275.3289707144021,1329.0108093324925
249.97040748753977,1373.5240945291716,421.88379529722215,1502.2632479568274,549.7801112303932,1465.7207715441768,426.8871145702874,1295.0874328522063,510.92425256581885,1420.8097987666865,413.8926074669049,1309.486269486693,751.6039822761845,1372.5332152957362,283.56238668023025,1310.2596994607634,464.7242996201329,1350.0555037993856,405.8337784900285,1306.8576221284711,702.3377311118638,1415.6152387327081,519.5141789827767,1301.7337869998507,368.4000038951955,1566.7649894053993,286.11606263078204,1330.4092268020477
263.8308538440983,1363.694052189782,439.69262284805905,1504.3019282427258,569.291558567425,1464.5423582314093,450.18436512196604,1298.5517205426222,527.1930313847987,1421.6421386124598,427.2562472110666,1309.4540679451407,771.5692440047169,1372.2282796262489,293.3175369306455,1309.3825732901787,479.56285612535623,1351.7762400206236,426.2367936847105,1311.7656311231392,746.9760680383292,1412.4195857504087,543.2187137662654,1302.0243009073326,385.0897198859302,1575.3966229150392,295.6193699158209,1331.0878042048635
279.92748015838004,1356.3029292671522,455.8343919444724,1506.6955033470767,595.2097498061671,1463.35838993838,471.1518906184774,1302.3084021940804,549.2720883534138,1422.4604777879927,438.2957756953741,1309.4274666716844,798.0342176692907,1371.9184594037035,306.80169454430916,1306.183191037092,504.6029202279202,1351.7385290807101,451.2768577872745,1316.9571705178978,786.0309376730484,1410.3859883980363,571.796881860329,1303.7673843522232,398.7007253646217,1578.9597184178047,303.32310927046626,1333.9542698893465
294.9261695215374,1352.0605153981876,474.75405438418557,1508.3811025870189,619.6718628854301,1462.1756841408649,489.78969105982014,1311.2938352663207,569.0270340621747,1422.7033894166582,453.4024988844268,1309.3910649290603,,,319.79367528792363,1307.3331543856386,519.9051816239318,1352.587025228764,465.18800451092113,1320.422386885505,815.3287402174519,1407.4808493232183,596.1776490164139,1308.4156068719317,412.5660120097459,1586.1529612522127,312.0522258236275,1339.7207271727511
308.8382076291033,1353.4129850896331,491.45043480392746,1510.42341041791,646.4637010198608,1459.2487145412074,508.42749150116333,1321.1503902432212,585.2958128811543,1423.2452153549496,469.6712777034064,1310.5139186823153,,,333.7030216154112,1310.2220186228863,535.6711479107313,1352.2727673961515,490.69177350427356,1321.5460332247794,855.7934773453476,1402.2515989885464,617.0638488805735,1314.8069128365307,426.43336178806635,1590.4410546547088,322.06925327452257,1340.3967256590722
322.2028895033261,1356.689262808875,507.03436809257414,1512.4693457937938,663.9366389336201,1457.7816947539395,523.5707043597549,1328.977357431815,602.7266473300612,1423.2032133442294,484.1969730774955,1311.0599448216785,,,350.4109842474527,1311.079257684591,550.5097044159544,1352.5409340799808,518.0503620607786,1326.734080865842,890.6705469804256,1399.0559460062468,633.7638483429478,1321.7792466160934,443.1230777788011,1599.0726881643495,334.13858247234657,1344.6938452693012
328.8880518643206,1358.9389452951823,523.7307485123156,1514.5116536246849,681.409576847379,1455.4435530620117,540.4612110097219,1335.3509397846924,622.4815930388221,1421.993555435486,502.78986315632926,1312.758226121801,,,365.73917693944986,1309.9080116405764,568.130490265907,1352.5143967518936,542.6267212725546,1327.5686099991133,922.7691836063577,1393.6814387178342,658.1446154990335,1326.4274691358019,461.8687059995584,1606.2414312920528,343.89771827371544,1346.823707929825
341.70618362630967,1364.3137577927018,539.8725176087289,1516.9052287290358,700.6298085525141,1453.9750182801267,564.3408928251929,1346.3644456506222,643.3985943775102,1422.2336669301035,520.2206976052358,1315.3308492784167,,,381.5483818087919,1306.1270186769232,582.5053418803419,1353.6548035089072,560.7112120132955,1328.7034299502138,950.6718193613365,1390.921556596757,677.6489492104965,1330.204149933065,481.1259912529754,1616.3127449351741,358.79508730024327,1347.4752067094405
352.2945843994512,1368.6474648773162,554.8986150896089,1518.6035243764522,718.6851777300653,1452.7978674628735,584.7259870579119,1356.2194856329058,663.7345679012348,1421.6036367692996,538.8135876840698,1314.9955332261668,,,401.0605430917399,1304.0828332220883,599.6624228395063,1353.3384506240775,581.5779320987655,1331.8676571492522,975.7848215709787,1388.306931429421,703.4283833235663,1333.9808307303283,498.3283958429681,1626.3943742442743,371.38277871361504,1345.2331611813734
365.11029779811156,1373.4980971233906,571.59660775157,1520.9952857083072,734.9932531162403,1451.3318576720167,610.3529626647583,1368.3929723770989,675.3551242005059,1420.4135797988922,555.0823665030495,1314.375303534531,,,417.3209876245487,1302.3310231574485,615.4283891263059,1354.186248421392,599.1987179487179,1336.1988284333916,1000.8992238476444,1385.4017923546032,724.3229835898705,1338.6290532500368,512.9647785201755,1632.8574613459614,382.42879384611945,1343.725139760768
381.8276373667002,1380.0833004668084,586.0680939091212,1523.0448486291834,761.2026599868796,1451.0187587845446,632.4853506888535,1378.1013103806558,699.177264614012,1419.7751492359444,568.4460062472116,1311.8737337793843,,,435.4310495820432,1301.7375499608834,629.3395358499525,1354.4558118066998,623.3113722697057,1337.6150837323653,1032.2887265259164,1382.4966532797853,747.314884258139,1342.115220139818,532.480471206418,1640.7486234569005,396.8145058399874,1341.474068024967
397.42608083531763,1385.2743173513645,601.6568639244247,1526.139144507958,781.0053229558062,1451.0015888455541,648.2109948112366,1387.234455428034,712.5409043581736,1421.4860311392827,581.809645991373,1309.372164024236,,,456.3229808050355,1301.721849611768,646.0329119183288,1355.302212902536,641.8595679012345,1336.7156079803544,1062.9795957592082,1379.8820281124492,769.62635235274,1342.115220139818,546.8625727171926,1643.5815632269441,410.16916701904984,1344.3121656280027
413.01323860840216,1388.0191597291755,617.2391849708526,1527.8356263828782,804.3025735074852,1449.5295190762304,661.02448261466,1395.0634426094505,728.8096831771533,1422.027857077574,598.6594526253162,1309.33156208054,,,477.2130512459098,1301.996082376318,663.6536977682812,1355.8567033894121,663.189992877493,1338.1360533837628,1098.5412981690265,1379.3010002974859,795.4351878733137,1339.7911088799638,562.5258799428132,1650.7657798536193,421.4694633179869,1346.4342915390407
431.38151420922486,1390.7549332445046,632.2701191783895,1530.5822825331857,828.7646865867482,1446.3141955011752,673.8379704180834,1403.1828037590867,746.8215454410237,1424.599080167166,611.4420645545146,1311.915385773348,,,494.84024024394193,1304.302289213058,683.5930080721749,1357.2792438450383,684.9841227445396,1342.7514534187317,1127.8335004453334,1377.557916852595,815.647955498926,1341.2436784173728,578.9602832005171,1657.2198407475735,432.7682122670269,1350.735279524014
447.5248955478571,1393.4979618498194,645.6323826892835,1533.334380000982,858.4686810401386,1445.7076926562497,685.4865956939229,1411.5935488733544,763.0903242600031,1426.593475642866,625.9677599286034,1313.0424397276747,,,512.0143287963897,1304.8692462644499,697.9678596866098,1358.7101645095338,709.0967770655271,1348.815931237414,1147.3672355643007,1375.233805592741,834.4550558324331,1345.0203592146358,592.0580842966515,1660.0592278088561,443.2968967505817,1354.3138485257505
464.79039747089814,1398.334083915923,660.1022566046161,1535.0344894208947,869.5348750521862,1445.6980976903433,702.3771023438903,1419.7093750355516,785.750409043582,1430.3155538261929,642.8175665625466,1311.8397821540514,,,539.3985288269541,1306.0083938169396,715.124940645774,1361.00843679204,747.1205781101615,1361.541278406003,1169.682903859973,1374.3622638702957,851.1634556969516,1350.249609549308,607.9787673884991,1666.515867619306,452.28545230316627,1356.447579561017
482.6185719283628,1404.5662062133845,674.0207436810579,1537.7847731161949,,,728.5865092145286,1426.9459993217993,800.8571322326344,1433.7653189733498,655.0191506767814,1310.64832511662,,,563.0816332260306,1305.1208007469447,729.9634971509973,1364.181742550687,,,1194.8057065387825,1369.7140413505872,876.2316557618251,1356.9314294213889,621.8466329501189,1670.0776736638236,460.7633823896891,1354.2261653649102
495.988896650352,1409.0655711859988,687.9392307574997,1540.5350568114948,,,749.55403471104,1429.8315590685977,821.1931057563589,1437.4929974247727,671.8689573107246,1310.0266953579603,,,585.8287642200598,1305.393637924907,746.6568732193733,1369.9668800737136,,,,,896.4472235214839,1357.8029711438342,635.7139827284394,1674.3657670663197,469.2413124762121,1352.0047511688053
510.4700562612172,1413.2118551126568,700.7355972495325,1541.192247046006,,,766.4445413610074,1429.5265401524152,839.7859958351929,1440.3533343548222,689.2997917596311,1310.8562350696852,,,605.3148745533645,1307.408516061393,,,,,,,924.3365586397349,1357.8029711438342,652.9194820182262,1680.089672227553,477.4634140464051,1348.3320517149923
523.8436054676442,1418.4101270871984,714.6460231148792,1542.195263236488,,,782.7526167471824,1428.0605303615584,861.865052803808,1443.4957847902094,701.5013758738661,1313.1509449220353,,,624.7842378476116,1312.032792220871,,,,,,,949.4383603131851,1357.5124572363522,666.0188304642578,1680.750197214902,484.9123564513185,1348.2946574258103
539.9966602595905,1423.2498766982949,727.997000930241,1542.5011861975393,,,798.4782608695655,1423.9816598549276,883.9441097724233,1445.7666935031516,718.9322103227727,1316.0140819861329,,,640.060328640322,1318.979673359498,,,,,,,976.6248617853839,1358.6745128662797,684.5148195682738,1677.7522067891605,494.67149225268736,1350.4245200863352
553.9199840626891,1427.0485208964856,741.9074267955878,1543.5042023880212,,,817.6984925747006,1422.8034990412627,894.4026104417673,1450.099200908946,737.5251004016067,1320.3269884535912,,,653.0318407806449,1323.3189009583684,,,,,,,1005.1960295443264,1361.870165848579,704.0382490040021,1674.7490585304286,503.14632763941586,1352.5608300380964
567.2854720580212,1430.4995253662091,756.372463984263,1544.1559513050433,,,837.5011555436276,1423.0767030704924,909.5093336308199,1455.292049500994,755.5369626654771,1324.06026717311,,,668.3321217408816,1326.4966516193406,,,,,,,1037.2575643941223,1364.1942771084332,722.0174232423675,1676.1113711690505,511.3622398100201,1357.603578880019
581.7521214889157,1431.5007277841949,770.8391134151575,1545.1571537230288,,,853.2267996660107,1425.095685896481,923.4540011899452,1461.6497538570165,773.5488249293472,1327.2125180776657,,,688.7411800044106,1329.3806313035295,,,,,,,1070.013532487827,1367.0994161832512,738.2001242501339,1675.3038479414718,520.8650313117598,1359.0084436408133
595.6673840809196,1433.5521044775676,787.5290448660235,1545.8016475500656,,,867.7875812608104,1431.7616622104008,960.0587535326493,1470.2769668589576,792.141715008181,1328.9107993777882,,,709.6107818419941,1332.8441283184034,,,,,,,1100.6862008498078,1368.261471813178,750.7857525303092,1675.9669518453156,530.6241671131288,1361.1383063013363
607.9204249451566,1437.0067364922838,798.6583529036325,1546.8137326030294,,,,,,,809.2820355496059,1329.8862960767656,,,728.6177407800701,1337.1788202608627,,,,,,,1123.699102523436,1367.389930090733,765.4205878576194,1684.608901020937,541.4122905961068,1361.0841490549356
621.8485854749122,1441.8537411933655,,,,,,,,,822.3551613862861,1330.2905654299482,,,743.90871782972,1341.8062364901637,,,,,,,1150.2051714219665,1365.0658188308787,782.3620060982918,1700.5021186521099,549.8886733327325,1361.0415969327642
637.4470289435296,1447.0447580779216,,,,,,,,,837.4618845753386,1334.0308444845873,,,759.6583776713055,1347.3031031638147,,,,,,,1190.6671084158138,1360.4175963111702,802.636931800739,1724.367734263823,557.8503043369041,1362.4541984430443
644.6924454756193,1450.1662605441416,,,,,,,,,847.9203852446825,1338.2180949366407,,,775.8667203048276,1353.6694202818167,,,,,,,,,819.5788658247103,1739.5346645370173,566.3261712902307,1363.1379336788495
658.0482600176376,1451.5205440080836,,,,,,,,,859.5409415439539,1344.4361426070188,,,786.9737287635267,1359.169775921938,,,,,,,,,835.7522827330935,1751.8003137530432,574.0324895613713,1362.3729625734431
675.3008640029268,1453.5610380664782,,,,,,,,,875.2286925479699,1353.4042719293057,,,,,,,,,,,,,850.8992908763629,1762.6185460861043,583.2773894135848,1365.2316915084402
690.8976952293251,1458.402601450071,,,,,,,,,898.4698051465122,1367.2929368074708,,,,,,,,,,,,,863.2192907575264,1775.629824533823,592.2669765327677,1365.9128478277526
702.6074104657666,1464.6546752449922,,,,,,,,,914.1575561505282,1379.4567191120573,,,,,,,,,,,,,873.4885362416579,1782.8411197836976,602.0271439007346,1366.5901357723205
712.6645774277547,1474.4067253670387,,,,,,,,,929.8453071545442,1392.2015292316075,,,,,,,,,,,,,884.7841904909038,1791.499831916538,611.7852481355054,1370.1725731487995
721.0514614508809,1483.8147633056105,,,,,,,,,945.5330581585603,1402.912741998785,,,,,,,,,,,,,895.0531780833857,1799.0742708454018,624.1109216329584,1375.19469065876
730.5491803628838,1492.8697201982263,,,,,,,,,958.8966979027222,1414.501096756504,,,,,,,,,,,,,906.0940353828995,1804.829123004578,636.6950025632369,1378.0366566365383
746.1572972848151,1500.157458088564,,,,,,,,,,,,,,,,,,,,,,,916.6193672750104,1813.1285598331733,651.8471685394965,1381.5920153898178
759.5147240690524,1501.8611950534696,,,,,,,,,,,,,,,,,,,,,,,928.9455565557627,1817.4243899851554,667.0019134322514,1381.5159373532078
766.7391814522953,1500.4398020071626,,,,,,,,,,,,,,,,,,,,,,,938.957941956966,1824.6369746932778,681.9003140253777,1380.7148614168673
,,,,,,,,,,,,,,,,,,,,,,,,951.2836154544192,1829.6590922032383,693.9737694895942,1379.2016821632724
,,,,,,,,,,,,,,,,,,,,,,,,964.6341503670891,1838.307488670097,703.7370315573552,1375.5212459599716
,,,,,,,,,,,,,,,,,,,,,,,,976.9598238645423,1843.3296061800575,712.9852840010129,1373.6591070681125
,,,,,,,,,,,,,,,,,,,,,,,,988.5144013299122,1849.081879422738,725.0641551898694,1364.5199105557485
,,,,,,,,,,,,,,,,,,,,,,,,999.0430858134672,1852.6604484244763,735.5974817231157,1361.5618933356836
,,,,,,,,,,,,,,,,,,,,,,,,1009.0570185645676,1857.6941710586643,744.3317561092675,1360.0654770393076
,,,,,,,,,,,,,,,,,,,,,,,,1018.8146070160393,1862.0028957931227,752.5517945462642,1359.2979270174055
,,,,,,,,,,,,,,,,,,,,,,,,1031.3976563797196,1866.297436486857,761.284521582519,1359.9803727949638
,,,,,,,,,,,,,,,,,,,,,,,,1042.4395452458316,1870.599713930077,773.3512718638477,1367.908929195084
,,,,,,,,,,,,,,,,,,,,,,,,1055.5352832087697,1876.3442504232726,786.7018067765179,1376.5573256619427
,,,,,,,,,,,,,,,,,,,,,,,,1065.2928716602414,1880.652975157731,799.2817614404038,1385.2095905035458
,,,,,,,,,,,,,,,,,,,,,,,,1076.5911048259823,1885.6802505006808,812.3738889202485,1396.0381385025876
,,,,,,,,,,,,,,,,,,,,,,,,1090.964953803972,1900.133787998374,825.7264869661147,1401.7813855375343
,,,,,,,,,,,,,,,,,,,,,,,,1102.5128260864544,1915.3277968947696,840.1070411269924,1406.793187381515
,,,,,,,,,,,,,,,,,,,,,,,,1114.319105801762,1928.341654258984,851.403726942836,1413.9993247983984
,,,,,,,,,,,,,,,,,,,,,,,,1127.6691249311325,1937.716338083821,864.753230288908,1424.100295981214
,,,,,,,,,,,,,,,,,,,,,,,,1141.2775514933292,1944.9108703764769,876.0519792379479,1428.4012839661864
,,,,,,,,,,,,,,,,,,,,,,,,1156.1687311202681,1954.2778174518298,885.0436294903271,1426.177290853585
,,,,,,,,,,,,,,,,,,,,,,,,1167.97810553537,1962.9339506681745,899.9456405665463,1420.292203411399
,,,,,,,,,,,,,,,,,,,,,,,,1182.3493755968643,1981.018924955758,911.5105336978974,1411.518729494519
,,,,,,,,,,,,,,,,,,,,,,,,,,919.7357299678844,1403.4883058928363
,,,,,,,,,,,,,,,,,,,,,,,,,,928.4725832705316,1398.3604528065716
,,,,,,,,,,,,,,,,,,,,,,,,,,938.4911580713236,1396.8575892189574
,,,,,,,,,,,,,,,,,,,,,,,,,,951.8468508169843,1398.2431121060372
,,,,,,,,,,,,,,,,,,,,,,,,,,965.715747945202,1400.3523434345989
,,,,,,,,,,,,,,,,,,,,,,,,,,981.8974173863702,1400.9973949229752
,,,,,,,,,,,,,,,,,,,,,,,,,,991.6529427046456,1408.2112690893464
,,,,,,,,,,,,,,,,,,,,,,,,,,1006.2779781492737,1430.6526780665508
,,,,,,,,,,,,,,,,,,,,,,,,,,1021.4131232766648,1458.175519633106
,,,,,,,,,,,,,,,,,,,,,,,,,,1039.8920915318122,1479.1450120206391
,,,,,,,,,,,,,,,,,,,,,,,,,,1053.4953602610176,1493.6024178930747
