33.562358918487575, 1486.7554931130276
42.45065027171631, 1484.2802982463409
50.78755478605433, 1482.8552776550412
58.568235734844734, 1481.4320708362377
67.46458829916833, 1480.704143474369
75.8095540246012, 1481.0263903878872
82.48423681117242, 1481.004625117931
89.71836764772911, 1481.6799530774056
94.16976841432893, 1482.0148963983986
100.28742151424308, 1481.8202181504566
107.51107277637641, 1480.224098353668
114.17124538297685, 1477.0572515750396
121.92129372960676, 1468.9944282379279
128.0010591373748, 1460.5875927173415
135.74465851512878, 1451.1269553763755
141.82442392289693, 1442.720119855789
147.35763921843113, 1436.4118191134808
152.33301870619903, 1429.7558786427053
160.6473518294714, 1423.4385090379153
172.30063858824838, 1417.4597102991106
182.83825373149205, 1410.7856321033717
197.26298486469318, 1402.7010434963038
213.35799893675596, 1394.9604670727103
230.55417444438115, 1384.770088597379
249.97040748753977, 1373.5240945291716
263.8308538440983, 1363.694052189782
279.92748015838004, 1356.3029292671522
294.9261695215374, 1352.0605153981876
308.8382076291033, 1353.4129850896331
322.2028895033261, 1356.689262808875
328.8880518643206, 1358.9389452951823
341.70618362630967, 1364.3137577927018
352.2945843994512, 1368.6474648773162
365.11029779811156, 1373.4980971233906
381.8276373667002, 1380.0833004668084
397.42608083531763, 1385.2743173513645
413.01323860840216, 1388.0191597291755
431.38151420922486, 1390.7549332445046
447.5248955478571, 1393.4979618498194
464.79039747089814, 1398.334083915923
482.6185719283628, 1404.5662062133845
495.988896650352, 1409.0655711859988
510.4700562612172, 1413.2118551126568
523.8436054676442, 1418.4101270871984
539.9966602595905, 1423.2498766982949
553.9199840626891, 1427.0485208964856
567.2854720580212, 1430.4995253662091
581.7521214889157, 1431.5007277841949
595.6673840809196, 1433.5521044775676
607.9204249451566, 1437.0067364922838
621.8485854749122, 1441.8537411933655
637.4470289435296, 1447.0447580779216
644.6924454756193, 1450.1662605441416
658.0482600176376, 1451.5205440080836
675.3008640029268, 1453.5610380664782
690.8976952293251, 1458.402601450071
702.6074104657666, 1464.6546752449922
712.6645774277547, 1474.4067253670387
721.0514614508809, 1483.8147633056105
730.5491803628838, 1492.8697201982263
746.1572972848151, 1500.157458088564
759.5147240690524, 1501.8611950534696
766.7391814522953, 1500.4398020071626
